"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Spring 2018"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"SPRING 2018 (201801)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","051","11367",0,"","TBA","","","","","","","","TBA",4,1,3,0,"Lockwood, Thomas E.",01/08-05/04,16
,"Reserved for students participating in Jazz Chamber Ensemble V for pass-fail, zero credit."
"COMPLETED","Chamber Music","MUS","160","06","12163",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Coyle, Brian R.",01/08-05/04,16
"COMPLETED","Chamber Music","MUS","160","061","12164",0,"","TBA","","","","","","","","TBA",10,2,8,0,"Coyle, Brian R.",01/08-05/04,16
,"Reserved for students participating in Chamber Music for pass-fail, zero credit."
"COMPLETED","Jazz Organ Combo","MUS","160","07","12165",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Monaco, Anthony G.",01/08-05/04,16
"COMPLETED","Jazz Organ Combo","MUS","160","071","12166",0,"","TBA","","","","","","","","TBA",10,0,10,0,"Monaco, Anthony G.",01/08-05/04,16
,"Reserved for students participating in Jazz Organ Combo for pass-fail, zero credit."
"COMPLETED","Flute Choir","MUS","160","08","11028",.5,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Sooy, Julie A.",01/08-05/04,16
"COMPLETED","Flute Choir","MUS","160","081","11333",0,"","TBA","","","","","","","","TBA",12,4,8,0,"Sooy, Julie A.",01/08-05/04,16
,"Reserved for students participating in Flute Choir for pass-fail, zero credit."
"COMPLETED","String Chamber Music","MUS","160","09","11941",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Craioveanu, Mihai D.",01/08-05/04,16
"COMPLETED","String Chamber Music","MUS","160","091","11942",0,"","TBA","","","","","","","","TBA",10,3,7,0,"Craioveanu, Mihai D.",01/08-05/04,16
,"Reserved for students participating in Chamber Music for pass-fail, zero credit."
"COMPLETED","Saxophone Quartet","MUS","160","11","11603",.5,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Briggs, John A.",01/08-05/04,16
"COMPLETED","Saxophone Quartet","MUS","160","111","11604",0,"","TBA","","","","","","","","TBA",10,3,7,0,"Briggs, John A.",01/08-05/04,16
,"Reserved for students participating in Saxophone Quartet for pass-fail, zero credit."
"COMPLETED","Brazilian Drumming","MUS","160","12","11857",.5,FA2," "," ","W"," "," "," "," ","1900-2020","JHMILR 130",10,7,3,0,"Fashun, Christopher H.",01/08-05/04,16
"COMPLETED","Brazilian Drumming","MUS","160","121","11858",0,""," "," ","W"," "," "," "," ","1900-2020","JHMILR 130",16,8,8,0,"Fashun, Christopher H.",01/08-05/04,16
,"Reserved for students participating in Brazilian Drumming for pass-fail, zero credit."
"COMPLETED","12th Street Harmony","MUS","160","13","11249",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Richmond, Brad W.",01/08-05/04,16
"COMPLETED","12th Street Harmony","MUS","160","131","11334",0,"","TBA","","","","","","","","TBA",10,3,7,0,"Richmond, Brad W.",01/08-05/04,16
,"Reserved for students participating in 12th Street Harmony for pass-fail, zero credit."
"COMPLETED","Luminescence","MUS","160","14","11368",.5,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Richmond, Brad W.",01/08-05/04,16
"COMPLETED","Luminescence","MUS","160","141","11369",0,"","TBA","","","","","","","","TBA",10,7,3,0,"Richmond, Brad W.",01/08-05/04,16
,"Reserved for students participating in Luminescence for pass-fail, zero credit."
"COMPLETED","Chamber Ensemble","MUS","160","15","11586",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Le, Andrew C.",01/08-05/04,16
"COMPLETED","Chamber Ensemble","MUS","160","151","11587",0,"","TBA","","","","","","","","TBA",10,0,10,0,"Le, Andrew C.",01/08-05/04,16
,"Reserved for students participating in Chamber Ensemble for pass-fail, zero credit."
"COMPLETED","Harp Ensemble","MUS","160","16","11397",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Waldvogel-Warren, Martha",01/08-05/04,16
"COMPLETED","Harp Ensemble","MUS","160","161","11398",0,"","TBA","","","","","","","","TBA",4,1,3,0,"Waldvogel-Warren, Martha",01/08-05/04,16
,"Reserved for students participating in Harp Ensemble for pass-fail, zero credit."
"COMPLETED","Woodwind Quintet","MUS","160","18","11507",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Southard, Sarah",01/08-05/04,16
"COMPLETED","Woodwind Quintet","MUS","160","181","11588",0,"","TBA","","","","","","","","TBA",5,3,2,0,"Southard, Sarah",01/08-05/04,16
,"Reserved for students participating in Woodwind Quintet for pass-fail, zero credit."
"COMPLETED","Brass Quintet","MUS","160","19","12878",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Graham, Adam E.",01/08-05/04,16
"CLOSED","Brass Quintet","MUS","160","191","12879",0,FA2,"TBA","","","","","","","","TBA",4,4,0,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for students participating in Brass Quintet for pass-fail, zero credit."
"COMPLETED","Folk Mus Ensmble I:Appalachian","MUS","160","20","11924",.5,FA2,"TBA","","","","","","","","TBA",10,4,6,0,"Roberts, Nathaniel J.",01/08-05/04,16
"COMPLETED","Folk Mus Ensmble I:Appalachian","MUS","160","201","11925",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Roberts, Nathaniel J.",01/08-05/04,16
,"Reserved for students participating in Folk Music Ensemble I: Appalachian String Band for pass-fail, zero credit."
"COMPLETED","Folk Music Ensemble II: Celtic","MUS","160","21","11954",.5,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Roberts, Nathaniel J.",01/08-05/04,16
"COMPLETED","Folk Music Ensemble II: Celtic","MUS","160","211","11955",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Roberts, Nathaniel J.",01/08-05/04,16
,"Reserved for students participating in Folk Music Ensemble II: Celtic Ensemble for pass-fail, zero credit."
"COMPLETED","Folk Ensemble III","MUS","160","22","12422",.5,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Roberts, Nathaniel J.",01/08-05/04,16
"COMPLETED","Folk Ensemble III","MUS","160","221","12423",0,"","TBA","","","","","","","","TBA",10,5,5,0,"Roberts, Nathaniel J.",01/08-05/04,16
,"Reserved for students participating in Folk Ensemble III for pass-fail, zero credit."
"CANCELLED","Collaborative Voice","MUS","160","23","12179",.5,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/08-05/04,16
"CANCELLED","Collaborative Voice","MUS","160","231","12180",0,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/08-05/04,16
,"Reserved for students participating in Collaborative Voice for pass-fail, zero credit."
"COMPLETED","Guitar Ensemble","MUS","160","24","11944",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Martin, David J.",01/08-05/04,16
"COMPLETED","Guitar Ensemble","MUS","160","241","11945",0,"","TBA","","","","","","","","TBA",10,5,5,0,"Martin, David J.",01/08-05/04,16
,"Reserved for students participating in Guitar Ensemble for pass-fail, zero credit."
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","25","12142",.5,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Southard, Robert G.",01/08-05/04,16
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","251","12143",0,"","TBA","","","","","","","","TBA",5,3,2,0,"Southard, Robert G.",01/08-05/04,16
,"Reserved for students participating in Woodwind Chamber Ensemble for pass-fail, zero credit."
"COMPLETED","Drum Choir","MUS","160","26","12358",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Shoup, Jeffrey A.",01/08-05/04,16
"COMPLETED","Drum Choir","MUS","160","261","12359",0,"","TBA","","","","","","","","TBA",10,0,10,0,"Shoup, Jeffrey A.",01/08-05/04,16
,"Reserved for students participating in Drum Choir for pass-fail, zero credit."
"COMPLETED","Flute","MUS","161","01","11639",1,FEE,"TBA","","","","","","","","TBA",12,5,7,0,"Southard, Robert G.",01/08-05/04,16
,"Mus 161-185, private instruction. Must audition prior to placement. Special course fees apply: 1 credit = $295; 2 credits for music ed majors = $455; 3 credits = $455 (music performance majors only, or others by permission)."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","011","11640",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Southard, Robert G.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","02","11641",3,FEE,"TBA","","","","","","","","TBA",15,1,14,0,"Southard, Robert G.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Flute","MUS","161","03","12167",1,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Sooy, Julie A.",01/08-05/04,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","01","11642",1,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Southard, Sarah",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","011","11643",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Southard, Sarah",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","02","11644",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Southard, Sarah",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","01","11645",1,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Schekman, Joel W.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","011","11646",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Schekman, Joel W.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","02","11647",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Schekman, Joel W.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","01","11648",1,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Briggs, John A.",01/08-05/04,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","011","11649",2,FEE,"TBA","","","","","","","","TBA",10,2,8,0,"Briggs, John A.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","02","11650",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Briggs, John A.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","03","11651",1,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Lockwood, Thomas E.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","031","11834",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Lockwood, Thomas E.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","04","11652",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Lockwood, Thomas E.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","01","11653",1,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Beaulieu, Genevieve L.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","011","11654",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Beaulieu, Genevieve L.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","02","11655",3,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Beaulieu, Genevieve L.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","01","11656",1,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"French, Keith A.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","011","11657",2,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"French, Keith A.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","02","11658",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"French, Keith A.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","01","11659",1,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Ruffer, Jonathan D.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","011","11660",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Ruffer, Jonathan D.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","02","11661",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Ruffer, Jonathan D.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","03","11662",1,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Coyle, Brian R.",01/08-05/04,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","031","11835",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Coyle, Brian R.",01/08-05/04,16
,"Written permission of instructor required. Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","04","11663",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Coyle, Brian R.",01/08-05/04,16
,"Written permission of instructor required. Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","01","11664",1,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Graham, Adam E.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","011","11665",2,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","02","11666",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","03","11667",1,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Graham, Adam E.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","031","11836",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","04","11668",3,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Baritone/Euphonium","MUS","169","01","11669",1,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Graham, Adam E.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Baritone/Euphonium","MUS","169","011","11670",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Baritone/Euphonium","MUS","169","02","11671",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","01","11672",1,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Graham, Adam E.",01/08-05/04,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","011","11673",2,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","02","11674",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Graham, Adam E.",01/08-05/04,16
,"Reserved for declared music performance majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
