"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Spring 2016"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"SPRING 2016 (201601)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Women's Chorus","MUS","117","01","11565",1,FA2," ","T"," ","R"," "," "," ","1200-1320","JHMILR 140",30,4,26,0,"Wolfe, Jennifer A.",01/11-05/06,14
"COMPLETED","Women's Chorus","MUS","117","011","11382",0,""," ","T"," ","R"," "," "," ","1200-1320","JHMILR 140",30,10,20,0,"Wolfe, Jennifer A.",01/11-05/06,14
,"This section is for those students who are participating in Women's Chorus for pass-fail, zero credit only."
"COMPLETED","Orchestra","MUS","120","01","11026",1,FA2," ","T"," ","R"," "," "," ","1700-1810","JHMILR 130",65,8,57,0,"Fashun, Christopher H.",01/11-05/06,14
,"This section is for all string players enrolling for credit."
"","","","","","",,"FA2","M"," ","W"," "," "," "," ","1500-1550","JHMILR 130","","","","","",""
"COMPLETED","Orchestra","MUS","120","011","11359",0,""," ","T"," ","R"," "," "," ","1700-1810","JHMILR 130",100,21,79,0,"Fashun, Christopher H.",01/11-05/06,14
,"This section is for all string players enrolling for pass-fail, zero credit only."
"","","","","","",,"","M"," ","W"," "," "," "," ","1500-1550","JHMILR 130","","","","","",""
"COMPLETED","Orchestra","MUS","120","02","11405",1,FA2," ","T"," ","R"," "," "," ","1700-1810","JHMILR 130",70,1,69,0,"Fashun, Christopher H.",01/11-05/06,14
,"This section is for all woodwind, brass, percussion players enrolling for credit."
"COMPLETED","Orchestra","MUS","120","021","11406",0,""," ","T"," ","R"," "," "," ","1700-1810","JHMILR 130",70,15,55,0,"Fashun, Christopher H.",01/11-05/06,14
,"This section is for all woodwind, brass, percussion players enrolling for pass-fail, zero credit only."
"COMPLETED","Wind Ensemble","MUS","130","01","11027",1,FA2," "," "," "," ","F"," "," ","1300-1430","JHMILR 130",60,13,47,0,"Southard, Robert G.",01/11-05/06,14
"","","","","","",,"FA2","M"," ","W"," "," "," "," ","1700-1810","JHMILR 130","","","","","",""
"COMPLETED","Wind Ensemble","MUS","130","011","11383",0,""," "," "," "," ","F"," "," ","1300-1430","JHMILR 130",50,26,24,0,"Southard, Robert G.",01/11-05/06,14
,"This section is for those students who are participating in Wind Ensemble for pass-fail, zero credit only."
"","","","","","",,"","M"," ","W"," "," "," "," ","1700-1810","JHMILR 130","","","","","",""
"COMPLETED","Concert Band","MUS","133","01","11028",1,FA2," "," "," ","R"," "," "," ","1900-2030","JHMILR 130",30,8,22,0,"Southard, Robert G.",01/11-05/06,14
"COMPLETED","Concert Band","MUS","133","011","11384",0,""," "," "," ","R"," "," "," ","1900-2030","JHMILR 130",30,17,13,0,"Southard, Robert G.",01/11-05/06,14
,"This section is for those students who are participating in Concert Band for pass-fail, zero credit only."
"COMPLETED","Jazz Arts Collective","MUS","135","01","11029",1,FA2," ","T"," ","R"," "," "," ","1200-1320","JHMILR 130",10,4,6,0,"Coyle, Brian R.",01/11-05/06,14
"COMPLETED","Jazz Arts Collective","MUS","135","011","11385",0,""," ","T"," ","R"," "," "," ","1200-1320","JHMILR 130",10,5,5,0,"Coyle, Brian R.",01/11-05/06,14
,"This section is for those students who are participating in Jazz Ensemble for pass-fail, zero credit only."
"COMPLETED","Opera Workshop","MUS","155","01","12324",1,FA2,"TBA","","","","","","","","TBA",15,1,14,0,"Kim, JungWoo",01/11-05/06,14
"COMPLETED","Opera Workshop","MUS","155","011","12325",0,"","TBA","","","","","","","","TBA",10,2,8,0,"Kim, JungWoo",01/11-05/06,14
,"This section is for those students who are participating in Opera Workshop for pass-fail, zero credit only."
"CLOSED","Jazz Chamber Ensemble I","MUS","160","01","11030",.5,FA2,"TBA","","","","","","","","TBA",4,4,0,0,"Coyle, Brian R.",01/11-05/06,14
"COMPLETED","Jazz Chamber Ensemble I","MUS","160","011","11386",0,"","TBA","","","","","","","","TBA",4,1,3,0,"Coyle, Brian R.",01/11-05/06,14
,"This section is for those students who are participating in Jazz Chamber Ensemble I for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble II","MUS","160","02","11031",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Hodson, Robert D.",01/11-05/06,14
"COMPLETED","Jazz Chamber Ensemble II","MUS","160","021","11387",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Hodson, Robert D.",01/11-05/06,14
,"This section is for those students who are participating in Jazz Chamber Ensemble II for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","03","11032",.5,FA2,"TBA","","","","","","","","TBA",4,3,1,0,"Talaga, Stephen C.",01/11-05/06,14
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","031","11388",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Talaga, Stephen C.",01/11-05/06,14
,"This section is for those students who are participating in Jazz Chamber Ensemble III for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","04","11034",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Van Lente, Michael J.",01/11-05/06,14
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","041","11389",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Van Lente, Michael J.",01/11-05/06,14
,"This section is for those students who are participating in Jazz Chamber Ensemble IV for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","05","11429",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Lockwood, Thomas E.",01/11-05/06,14
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","051","11430",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Lockwood, Thomas E.",01/11-05/06,14
,"This section is for those students who are participating in Jazz Chamber Ensemble V for pass-fail, zero credit only."
"CLOSED","Chamber Music","MUS","160","06","12707",.5,FA2,"TBA","","","","","","","","TBA",4,4,0,0,"Coyle, Brian R.",01/11-05/06,14
"COMPLETED","Chamber Music","MUS","160","061","12708",0,"","TBA","","","","","","","","TBA",10,2,8,0,"Coyle, Brian R.",01/11-05/06,14
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"COMPLETED","Flute Choir","MUS","160","07","11033",.5,FA2," ","T"," "," "," "," "," ","1100-1150","JHMILR 130",12,2,10,0,"Sooy, Julie A.",01/11-05/06,14
"COMPLETED","Flute Choir","MUS","160","071","11390",0,""," ","T"," "," "," "," "," ","1100-1150","JHMILR 130",12,4,8,0,"Sooy, Julie A.",01/11-05/06,14
,"This section is for those students who are participating in Flute Choir for pass-fail, zero credit only."
"COMPLETED","Jazz Organ Combo","MUS","160","08","12709",.5,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Monaco, Anthony G.",01/11-05/06,14
"COMPLETED","Jazz Organ Combo","MUS","160","081","12710",0,"","TBA","","","","","","","","TBA",10,0,10,0,"Monaco, Anthony G.",01/11-05/06,14
,"This section is for those students who are participating in Jazz Organ Combo for pass-fail, zero credit only."
"COMPLETED","Chamber Music","MUS","160","09","12296",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Craioveanu, Mihai D.",01/11-05/06,14
"COMPLETED","Chamber Music","MUS","160","091","12297",0,"","TBA","","","","","","","","TBA",10,8,2,0,"Craioveanu, Mihai D.",01/11-05/06,14
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"CANCELLED","Percussion Ensemble","MUS","160","10","12668",.5,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
"CANCELLED","Percussion Ensemble","MUS","160","101","12669",0,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
,"This section is for those students who are participating in Percussion Ensemble for pass-fail, zero credit only."
"COMPLETED","Saxophone Quartet","MUS","160","11","11744",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Briggs, John A.",01/11-05/06,14
"COMPLETED","Saxophone Quartet","MUS","160","111","11745",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Briggs, John A.",01/11-05/06,14
,"This section is for those students who are participating in Saxophone Quartet for pass-fail, zero credit only."
"COMPLETED","Brazilian Drumming","MUS","160","12","12126",.5,FA2,"TBA","","","","","","","","TBA",10,4,2,0,"Fashun, Christopher H.",01/11-05/06,14
"COMPLETED","Brazilian Drumming","MUS","160","121","12127",0,"","TBA","","","","","","","","TBA",16,9,2,0,"Fashun, Christopher H.",01/11-05/06,14
,"This section is for those students who are participating in Brazilian Drumming for pass-fail, zero credit only."
"COMPLETED","12th Street Harmony","MUS","160","13","11288",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Richmond, Brad W.",01/11-05/06,14
"COMPLETED","12th Street Harmony","MUS","160","131","11392",0,"","TBA","","","","","","","","TBA",10,7,3,0,"Richmond, Brad W.",01/11-05/06,14
,"This section is for those students who are participating in 12th Street Harmony for pass-fail, zero credit only."
"COMPLETED","Luminescence","MUS","160","14","11431",.5,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Richmond, Brad W.",01/11-05/06,14
"COMPLETED","Luminescence","MUS","160","141","11432",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Richmond, Brad W.",01/11-05/06,14
,"This section is for those students who are participating in Luminescence for pass-fail, zero credit only."
"COMPLETED","Chamber Ensemble","MUS","160","15","11723",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Le, Andrew C.",01/11-05/06,14
"COMPLETED","Chamber Ensemble","MUS","160","151","11724",0,"","TBA","","","","","","","","TBA",10,3,7,0,"Le, Andrew C.",01/11-05/06,14
,"This section is for those students who are participating in Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Harp Ensemble","MUS","160","16","11466",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Waldvogel-Warren, Martha",01/11-05/06,14
"COMPLETED","Harp Ensemble","MUS","160","161","11467",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Waldvogel-Warren, Martha",01/11-05/06,14
,"This section is for those students who are participating in Harp Ensemble for pass-fail, zero credit only."
"CANCELLED","Woodwind Trio","MUS","160","17","11468",.5,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
"CANCELLED","Woodwind Trio","MUS","160","171","11469",0,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
,"This section is for those students who are participating in Woodwind Trio for pass-fail, zero credit only."
"COMPLETED","Woodwind Quintet","MUS","160","18","11610",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Southard, Sarah",01/11-05/06,14
"CLOSED","Woodwind Quintet","MUS","160","181","11725",0,"","TBA","","","","","","","","TBA",5,5,0,0,"Southard, Sarah",01/11-05/06,14
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"CANCELLED","Woodwind Trio","MUS","160","19","11938",.5,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
"CANCELLED","Woodwind Trio","MUS","160","191","11939",0,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
,"This section is for those students who are participating in Woodwind Trio for pass-fail, zero credit only."
"COMPLETED","Folk Mus Ensmble I:Appalachian","MUS","160","20","12271",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Roberts, Nathaniel J.",01/11-05/06,14
"COMPLETED","Folk Mus Ensmble I:Appalachian","MUS","160","201","12272",0,"","TBA","","","","","","","","TBA",10,5,5,0,"Roberts, Nathaniel J.",01/11-05/06,14
,"This section is for those students who are participating in Folk Music Ensemble I: Appalachian String Band for pass-fail, zero credit only."
"COMPLETED","Folk Music Ensemble II: Celtic","MUS","160","21","12355",.5,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Roberts, Nathaniel J.",01/11-05/06,14
"COMPLETED","Folk Music Ensemble II: Celtic","MUS","160","211","12356",0,"","TBA","","","","","","","","TBA",10,0,10,0,"Roberts, Nathaniel J.",01/11-05/06,14
,"This section is for those students who are participating in Folk Music Ensemble II: Celtic Ensemble for pass-fail, zero credit only."
"COMPLETED","Collaborative Voice","MUS","160","22","12736",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Dykstra, Linda L.",01/11-05/06,14
"COMPLETED","Collaborative Voice","MUS","160","221","12737",0,"","TBA","","","","","","","","TBA",10,2,8,0,"Dykstra, Linda L.",01/11-05/06,14
,"This section is for those students who are participating in Collaborative Voice for pass-fail, zero credit only."
"CANCELLED","Brass Ensemble","MUS","160","23","12318",.5,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
"CANCELLED","Brass Ensemble","MUS","160","231","12319",0,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",01/11-05/06,14
,"This section is for those students who are participating in Brass Ensemble for pass-fail, zero credit only."
"COMPLETED","Guitar Ensemble","MUS","160","24","12306",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Martin, David J.",01/11-05/06,14
"COMPLETED","Guitar Ensemble","MUS","160","241","12307",0,"","TBA","","","","","","","","TBA",10,3,7,0,"Martin, David J.",01/11-05/06,14
,"This section is for those students who are participating in Guitar Ensemble for pass-fail, zero credit only."
"COMPLETED","Woodwind Quintet","MUS","160","25","12681",.5,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Southard, Sarah",01/11-05/06,14
"CLOSED","Woodwind Quintet","MUS","160","251","12682",0,FA2,"TBA","","","","","","","","TBA",5,5,0,0,"Southard, Sarah",01/11-05/06,14
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Flute","MUS","161","01","11788",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Sooy, Julie A.",01/11-05/06,14
,"MUS 161-185: PRIVATE INSTRUCTION STUDENTS MUST AUDITION PRIOR TO PLACEMENT W/PROF. Special course fees apply: 2 Credit Course Fee = $275, 2 Credit Music Educ Fee = $425. 3 Credit Course Fee = $425 (Music Performance Majors only or others by permission only.)"
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","011","11789",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Southard, Robert G.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","02","11790",3,FA2,"TBA","","","","","","","","TBA",15,1,14,0,"Southard, Robert G.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Flute","MUS","161","03","12711",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Southard, Robert G.",01/11-05/06,14
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","01","11791",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Southard, Sarah",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","011","11792",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Southard, Sarah",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","02","11793",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Southard, Sarah",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","01","11794",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Schekman, Joel W.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","011","11795",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Schekman, Joel W.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","02","11796",3,FEE,"TBA","","","","","","","","TBA",4,1,3,0,"Schekman, Joel W.",01/11-05/06,14
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","01","11797",2,FEE,"TBA","","","","","","","","TBA",12,2,10,0,"Briggs, John A.",01/11-05/06,14
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"CLOSED","Saxophone","MUS","164","011","11798",2,FA2,"TBA","","","","","","","","TBA",1,2,-1,0,"Briggs, John A.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","02","11799",3,FEE,"TBA","","","","","","","","TBA",4,0,4,0,"Briggs, John A.",01/11-05/06,14
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","03","11800",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Lockwood, Thomas E.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","031","12056",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Lockwood, Thomas E.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","04","11801",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Lockwood, Thomas E.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","01","11802",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Beaulieu, Genevieve L.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","011","11803",2,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Beaulieu, Genevieve L.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","02","11804",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Beaulieu, Genevieve L.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","01","11805",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"French, Keith A.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","011","11806",2,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"French, Keith A.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","02","11807",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"French, Keith A.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","01","11808",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Leach, James D.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","011","11809",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Leach, James D.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","02","11810",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Leach, James D.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","03","11811",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Coyle, Brian R.",01/11-05/06,14
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","031","12057",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Coyle, Brian R.",01/11-05/06,14
,"Written permission of instructor required. This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","04","11812",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Coyle, Brian R.",01/11-05/06,14
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","01","11813",2,FEE,"TBA","","","","","","","","TBA",12,0,12,0,"Graham, Adam E.",01/11-05/06,14
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","011","11814",2,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",01/11-05/06,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","02","11815",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Graham, Adam E.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","03","11816",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Graham, Adam E.",01/11-05/06,14
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
