"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Spring 2014"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"SPRING 2014 (201401)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
,"This section is for those students who are participating in Wind Symphony for pass-fail, zero credit only."
"","","","","","",,""," "," "," "," ","F"," "," ","1300-1430","NYKERK 116","","","","","",""
"COMPLETED","Concert Band","MUS","133","01","10032",1,FA2," "," "," ","R"," "," "," ","1900-2030","NYKERK 116",30,12,18,0,"Southard, Robert G.",01/07-04/25,14
"COMPLETED","Concert Band","MUS","133","011","10483",0,""," "," "," ","R"," "," "," ","1900-2030","NYKERK 116",30,16,14,0,"Southard, Robert G.",01/07-04/25,14
,"This section is for those students who are participating in Concert Band for pass-fail, zero credit only."
"COMPLETED","Jazz Arts Collective","MUS","135","01","10033",1,FA2," ","T"," ","R"," "," "," ","1200-1320","NYKERK 116",10,3,7,0,"Coyle, Brian R.",01/07-04/25,14
"COMPLETED","Jazz Arts Collective","MUS","135","011","10484",0,""," ","T"," ","R"," "," "," ","1200-1320","NYKERK 116",10,8,2,0,"Coyle, Brian R.",01/07-04/25,14
,"This section is for those students who are participating in Jazz Ensemble for pass-fail, zero credit only."
"COMPLETED","Opera Workshop","MUS","155","01","11002",1,FA2,"TBA","","","","","","","","TBA",15,3,12,0,"Kim, JungWoo",01/07-04/25,14
"COMPLETED","Opera Workshop","MUS","155","011","11175",0,"","TBA","","","","","","","","TBA",10,5,5,0,"Kim, JungWoo",01/07-04/25,14
"COMPLETED","Jazz Chamber Ensemble I","MUS","160","01","10034",.5,FA2,"TBA","","","","","","","","TBA",4,3,1,0,"Coyle, Brian R.",01/07-04/25,14
"COMPLETED","Jazz Chamber Ensemble I","MUS","160","011","10485",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Coyle, Brian R.",01/07-04/25,14
,"This section is for those students who are participating in Jazz Chamber Ensemble I for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble II","MUS","160","02","10035",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Hodson, Robert D.",01/07-04/25,14
"CLOSED","Jazz Chamber Ensemble II","MUS","160","021","10486",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Hodson, Robert D.",01/07-04/25,14
,"This section is for those students who are participating in Jazz Chamber Ensemble II for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","03","10036",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Talaga, Stephen C.",01/07-04/25,14
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","031","10487",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Talaga, Stephen C.",01/07-04/25,14
,"This section is for those students who are participating in Jazz Chamber Ensemble III for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","04","10038",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Van Lente, Michael J.",01/07-04/25,14
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","041","10488",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Van Lente, Michael J.",01/07-04/25,14
,"This section is for those students who are participating in Jazz Chamber Ensemble IV for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","05","10542",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Lockwood, Thomas E.",01/07-04/25,14
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","051","10543",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Lockwood, Thomas E.",01/07-04/25,14
,"This section is for those students who are participating in Jazz Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Jazz Education Ensemble","MUS","160","06","10710",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Coyle, Brian R.",01/07-04/25,14
"CLOSED","Jazz Education Ensemble","MUS","160","061","10711",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Coyle, Brian R.",01/07-04/25,14
,"This section is for those students who are participating in Jazz Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Flute Choir","MUS","160","07","10037",.5,FA2," ","T"," "," "," "," "," ","1100-1150","NYKERK 116",12,3,9,0,"Sooy, Julie A.",01/07-04/25,14
"COMPLETED","Flute Choir","MUS","160","071","10489",0,""," ","T"," "," "," "," "," ","1100-1150","NYKERK 116",12,5,7,0,"Sooy, Julie A.",01/07-04/25,14
,"This section is for those students who are participating in Flute Choir for pass-fail, zero credit only."
"COMPLETED","Chamber Music","MUS","160","08","10039",.5,FA2,"TBA","","","","","","","","TBA",6,1,5,0,"Piippo, Richard G.",01/07-04/25,14
"COMPLETED","Chamber Music","MUS","160","081","10490",0,"","TBA","","","","","","","","TBA",6,3,3,0,"Piippo, Richard G.",01/07-04/25,14
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"COMPLETED","Percussion Ensemble","MUS","160","10","11494",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Southard, Robert G.",01/07-04/25,14
"COMPLETED","Percussion Ensemble","MUS","160","101","11495",0,"","TBA","","","","","","","","TBA",10,5,5,0,"Southard, Robert G.",01/07-04/25,14
,"This section is for those students who are participating in Percussion Ensemble I for pass-fail, zero credit only."
"COMPLETED","Saxophone Quartet","MUS","160","11","11139",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Briggs, John A.",01/07-04/25,14
"COMPLETED","Saxophone Quartet","MUS","160","111","11140",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Briggs, John A.",01/07-04/25,14
,"This section is for those students who are participating in Saxophone Quartet for pass-fail, zero credit only."
"COMPLETED","12th Street Harmony","MUS","160","13","10349",.5,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Hodson, Robert D.",01/07-04/25,14
"COMPLETED","12th Street Harmony","MUS","160","131","10492",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Hodson, Robert D.",01/07-04/25,14
,"This section is for those students who are participating in 12th Street Harmony for pass-fail, zero credit only."
"COMPLETED","Luminescence","MUS","160","14","10544",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Hodson, Robert D.",01/07-04/25,14
"COMPLETED","Luminescence","MUS","160","141","10545",0,"","TBA","","","","","","","","TBA",10,9,1,0,"Hodson, Robert D.",01/07-04/25,14
,"This section is for those students who are participating in Luminescence for pass-fail, zero credit only."
"COMPLETED","Chamber Ensemble","MUS","160","15","11096",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Le, Andrew C.",01/07-04/25,14
"COMPLETED","Chamber Ensemble","MUS","160","151","11097",0,"","TBA","","","","","","","","TBA",10,2,8,0,"Le, Andrew C.",01/07-04/25,14
,"This section is for those students who are participating in Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Piano Ensemble","MUS","160","16","10595",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Clark, Adam L.",01/07-04/25,14
"CLOSED","Piano Ensemble","MUS","160","161","10596",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Clark, Adam L.",01/07-04/25,14
"COMPLETED","Woodwind Trio","MUS","160","17","10597",.5,FA2," ","T"," ","R"," "," "," ","-","NYKERK ",5,0,5,0,"Southard, Sarah",01/07-04/25,14
"COMPLETED","Woodwind Trio","MUS","160","171","10598",0,""," ","T"," ","R"," "," "," ","-","NYKERK ",5,3,2,0,"Southard, Sarah",01/07-04/25,14
"COMPLETED","Woodwind Quintet","MUS","160","18","10823",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Southard, Sarah",01/07-04/25,14
"CLOSED","WoodWind Quintet","MUS","160","181","11098",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Southard, Sarah",01/07-04/25,14
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Woodwind Trio","MUS","160","19","11537",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Schekman, Joel W.",01/07-04/25,14
"COMPLETED","WoodWind Trio","MUS","160","191","11538",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Schekman, Joel W.",01/07-04/25,14
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Flute","MUS","161","01","11253",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Sooy, Julie A.",01/07-04/25,14
,"MUS 161-185:PRIVATE INSTRUCTION STUDENTS MUST AUDITION PRIOR TO PLACEMENT W/PROF. Special course fees apply: 2 Credit Course Fee = $260, 2 Credit Music Educ Fee = $400. 3 Credit Course Fee = $400 (Music Performance Majors only or others by permission only.)"
"COMPLETED","Flute","MUS","161","011","11254",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Southard, Robert G.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Flute","MUS","161","02","11255",3,FA2,"TBA","","","","","","","","TBA",15,3,12,0,"Southard, Robert G.",01/07-04/25,14
"COMPLETED","Oboe","MUS","162","01","11257",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Southard, Sarah",01/07-04/25,14
"COMPLETED","Oboe","MUS","162","011","11258",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Southard, Sarah",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Oboe","MUS","162","02","11259",3,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Southard, Sarah",01/07-04/25,14
"COMPLETED","Clarinet","MUS","163","01","11260",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Schekman, Joel W.",01/07-04/25,14
"COMPLETED","Clarinet","MUS","163","011","11261",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Schekman, Joel W.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Clarinet","MUS","163","02","11262",3,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Schekman, Joel W.",01/07-04/25,14
"COMPLETED","Saxophone","MUS","164","01","11263",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Briggs, John A.",01/07-04/25,14
"CLOSED","Saxophone","MUS","164","011","11264",2,FA2,"TBA","","","","","","","","TBA",1,1,0,0,"Briggs, John A.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Saxophone","MUS","164","02","11265",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Briggs, John A.",01/07-04/25,14
"COMPLETED","Jazz Saxophone","MUS","164","03","11266",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Lockwood, Thomas E.",01/07-04/25,14
"COMPLETED","Jazz Saxophone","MUS","164","04","11267",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Lockwood, Thomas E.",01/07-04/25,14
"COMPLETED","Bassoon","MUS","165","01","11268",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Clapp, John G.",01/07-04/25,14
"COMPLETED","Bassoon","MUS","165","011","11269",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Clapp, John G.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Bassoon","MUS","165","02","11270",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Clapp, John G.",01/07-04/25,14
"COMPLETED","Horn","MUS","166","01","11271",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"French, Keith A.",01/07-04/25,14
"COMPLETED","Horn","MUS","166","011","11272",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"French, Keith A.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Horn","MUS","166","02","11273",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"French, Keith A.",01/07-04/25,14
"COMPLETED","Trumpet","MUS","167","01","11274",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Smitter, Pamela K.",01/07-04/25,14
"COMPLETED","Trumpet","MUS","167","011","11275",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Smitter, Pamela K.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Trumpet","MUS","167","02","11276",3,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Smitter, Pamela K.",01/07-04/25,14
"COMPLETED","Jazz Trumpet","MUS","167","03","11277",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Coyle, Brian R.",01/07-04/25,14
"COMPLETED","Jazz Trumpet","MUS","167","04","11278",3,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Coyle, Brian R.",01/07-04/25,14
"COMPLETED","Trombone/Euphonium","MUS","168","01","11279",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Trombone","MUS","168","011","11280",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Wesselink, Paul J.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Trombone/Euphonium","MUS","168","02","11281",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Jazz Trombone","MUS","168","03","11282",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Jazz Trombone","MUS","168","04","11283",3,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Baritone/Euphonium","MUS","169","01","11284","  2/3",FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Baritone/Euphonium","MUS","169","011","11285","  2/3",FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Baritone/Euphonium","MUS","169","02","11286","  2/3",FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Tuba","MUS","170","01","11287",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Tuba/Euphonium","MUS","170","011","11288",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Wesselink, Paul J.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Tuba","MUS","170","02","11289",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",01/07-04/25,14
"COMPLETED","Percussion","MUS","171","01","11290",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Secor, Gregory",01/07-04/25,14
"COMPLETED","Percussion","MUS","171","011","11291",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Secor, Gregory",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Percussion","MUS","171","02","11292",3,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Secor, Gregory",01/07-04/25,14
"COMPLETED","Jazz Percussion","MUS","171","03","11293",2,FA2,"TBA","","","","","","","","TBA",12,9,3,0,"Van Lente, Michael J.",01/07-04/25,14
"COMPLETED","Jazz Percussion","MUS","171","04","11294",3,FA2,"TBA","","","","","","","","TBA",5,3,2,0,"Van Lente, Michael J.",01/07-04/25,14
"COMPLETED","Harp","MUS","172","01","11295",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Waldvogel-Warren, Martha",01/07-04/25,14
"COMPLETED","Harp","MUS","172","011","11296",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Waldvogel-Warren, Martha",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Harp","MUS","172","02","11297",3,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Waldvogel-Warren, Martha",01/07-04/25,14
"COMPLETED","Violin","MUS","173","01","11298",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Tuinenga, Jennifer M.",01/07-04/25,14
"COMPLETED","Violin","MUS","173","011","11299",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Tuinenga, Jennifer M.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Violin","MUS","173","02","11300",3,FA2,"TBA","","","","","","","","TBA",8,1,7,0,"Tuinenga, Jennifer M.",01/07-04/25,14
"COMPLETED","Violin","MUS","173","03","11654",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Craioveanu, Mihai D.",01/07-04/25,14
"COMPLETED","Violin","MUS","173","031","11656",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Craioveanu, Mihai D.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Violin","MUS","173","04","11655",3,FA2,"TBA","","","","","","","","TBA",8,4,4,0,"Craioveanu, Mihai D.",01/07-04/25,14
"COMPLETED","Viola","MUS","174","01","11301",2,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Corbato, Barbara",01/07-04/25,14
"COMPLETED","Viola","MUS","174","011","11302",2,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Corbato, Barbara",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Viola","MUS","174","02","11303",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Corbato, Barbara",01/07-04/25,14
"COMPLETED","Cello","MUS","175","01","11304",2,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Piippo, Richard G.",01/07-04/25,14
"COMPLETED","Cello","MUS","175","011","11305",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Piippo, Richard G.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Cello","MUS","175","02","11306",3,FA2,"TBA","","","","","","","","TBA",8,0,8,0,"Piippo, Richard G.",01/07-04/25,14
"COMPLETED","String Bass","MUS","176","01","11307",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Straus, Melissa M.",01/07-04/25,14
"COMPLETED","String Bass","MUS","176","011","11308",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Straus, Melissa M.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","String Bass","MUS","176","02","11309",3,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Straus, Melissa M.",01/07-04/25,14
"COMPLETED","Jazz Bass","MUS","176","03","11310",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Hoats, Charles D.",01/07-04/25,14
"COMPLETED","Jazz Bass","MUS","176","04","11311",3,FA2,"TBA","","","","","","","","TBA",6,1,5,0,"Hoats, Charles D.",01/07-04/25,14
"COMPLETED","Organ","MUS","177","01","11312",2,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Lewis, Huw R.",01/07-04/25,14
"COMPLETED","Organ","MUS","177","011","11313",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Lewis, Huw R.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Organ","MUS","177","02","11314",3,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Lewis, Huw R.",01/07-04/25,14
"PERMISSION","Piano","MUS","179","01","11315",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Clark, Adam L.",01/07-04/25,14
,"Written permission of instructor required. Students who have not studied piano at Hope must register for Mus 050-01, Pending Audition - Piano. Contact Music Department Office for audition appointment."
"COMPLETED","Piano","MUS","179","011","11316",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Clark, Adam L.",01/07-04/25,14
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Piano","MUS","179","02","11317",3,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Clark, Adam L.",01/07-04/25,14
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","03","11318",2,FA2,"TBA","","","","","","","","TBA",20,10,10,0,"Le, Andrew C.",01/07-04/25,14
,"Written permission of instructor required."
