"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Fall 2015"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"FALL 2015 (201508)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Theory I","MUS","111","02","81032",4,"","M"," ","W"," ","F"," "," ","1400-1450","JHMILR 192",20,13,7,0,"Hodson, Robert D.",09/01-12/11,16
"COMPLETED","Aural Skills I","MUS","113","01","81566",1,"","M"," ","W"," ","F"," "," ","1100-1150","JHMILR 194",20,10,10,0,"Wolfe, Jennifer A.",09/01-12/11,16
,"Completion of MUS 111 or concurrent enrollment required."
"COMPLETED","Aural Skills I","MUS","113","02","81033",1,"","M"," ","W"," ","F"," "," ","1200-1250","JHMILR 193",20,8,12,0,"Wolfe, Jennifer A.",09/01-12/11,16
,"Completion of MUS 111 or concurrent enrollment required."
"COMPLETED","Chapel Choir","MUS","115","01","81034",1,FA2,"M","T","W","R"," "," "," ","1700-1800","JHMILR 140",25,13,12,0,"Richmond, Brad W.",09/01-12/11,16
"COMPLETED","Chapel Choir","MUS","115","11","81485",0,"","M","T","W","R"," "," "," ","1700-1800","JHMILR 140",25,24,1,0,"Richmond, Brad W.",09/01-12/11,16
,"This section is for those students who are participating in Chapel Choir for pass-fail, zero credit only."
"COMPLETED","College Chorus","MUS","116","01","81035",1,FA2," ","T"," "," "," "," "," ","1930-2100","JHMILR 140",50,46,4,0,"Richmond, Brad W.",09/01-12/11,16
"COMPLETED","College Chorus","MUS","116","11","81486",0,""," ","T"," "," "," "," "," ","1930-2100","JHMILR 140",50,23,27,0,"Richmond, Brad W.",09/01-12/11,16
,"This section is for those students who are participating in College Chorus for pass-fail, zero credit only."
"COMPLETED","Women's Chamber Choir","MUS","117","01","81346",1,FA2," ","T"," ","R"," "," "," ","1200-1320","JHMILR 140",30,11,19,0,"Wolfe, Jennifer A.",09/01-12/11,16
"COMPLETED","Women's Chamber Choir","MUS","117","11","81487",0,""," ","T"," ","R"," "," "," ","1200-1320","JHMILR 140",30,9,21,0,"Wolfe, Jennifer A.",09/01-12/11,16
,"This section is for those students who are participating in Women's Chorus for pass-fail, zero credit only."
"COMPLETED","Orchestra","MUS","120","01","81036",1,FA2," ","T"," ","R"," "," "," ","1700-1820","JHMILR 130",30,8,22,0,"Fashun, Christopher H.",09/01-12/11,16
,"This section is for all string players enrolling for credit."
"","","","","","",,"FA2","M"," ","W"," "," "," "," ","1500-1550","JHMILR 130","","","","","",""
"COMPLETED","Orchestra","MUS","120","011","81482",0,"","M"," ","W"," "," "," "," ","1500-1550","JHMILR 130",30,21,9,0,"Fashun, Christopher H.",09/01-12/11,16
,"This section is for all string players enrolling for for pass-fail, zero credit only."
"","","","","","",,""," ","T"," ","R"," "," "," ","1700-1820","JHMILR 130","","","","","",""
"COMPLETED","Orchestra","MUS","120","02","81546",1,FA2," ","T"," ","R"," "," "," ","1700-1810","JHMILR 130",30,4,26,0,"Fashun, Christopher H.",09/01-12/11,16
,"This section is for all woodwind, brass, percussion players enrolling for credit."
"COMPLETED","Orchestra","MUS","120","021","81547",0,""," ","T"," ","R"," "," "," ","1700-1810","JHMILR 130",30,11,19,0,"Fashun, Christopher H.",09/01-12/11,16
,"This section is for all woodwind, brass, percussion players enrolling for pass/fail, zero credit only."
"COMPLETED","Wind Ensemble","MUS","130","01","81037",1,FA2,"M"," ","W"," "," "," "," ","1700-1810","JHMILR 130",30,14,16,0,"Southard, Robert G.",09/01-12/11,16
"","","","","","",,"FA2"," "," "," "," ","F"," "," ","1300-1430","JHMILR 130","","","","","",""
"COMPLETED","Wind Ensemble","MUS","130","11","81488",0,"","M"," ","W"," "," "," "," ","1700-1810","JHMILR 130",30,27,3,0,"Southard, Robert G.",09/01-12/11,16
,"This section is for those students who are participating in Wind Ensemble for pass-fail, zero credit only."
"","","","","","",,""," "," "," "," ","F"," "," ","1300-1430","JHMILR 130","","","","","",""
"COMPLETED","Concert Band","MUS","133","01","81371",1,FA2," "," "," ","R"," "," "," ","1900-2030","JHMILR 130",30,15,15,0,"Southard, Robert G.",09/01-12/11,16
"COMPLETED","Concert Band","MUS","133","11","81489",0,""," "," "," ","R"," "," "," ","1900-2030","JHMILR 130",30,19,11,0,"Southard, Robert G.",09/01-12/11,16
,"This section is for those students who are participating in Concert Band for pass-fail, zero credit only."
"COMPLETED","Jazz Arts Collective","MUS","135","01","81038",1,FA2," ","T"," ","R"," "," "," ","1200-1320","JHMILR 130",20,2,18,0,"Coyle, Brian R.",09/01-12/11,16
"COMPLETED","Jazz Arts Collective","MUS","135","11","81490",0,""," ","T"," ","R"," "," "," ","1200-1320","JHMILR 130",15,9,6,0,"Coyle, Brian R.",09/01-12/11,16
,"This section is for those students who are participating in Jazz Ensemble for pass-fail, zero credit only."
"COMPLETED","Collegium Musicum - Vocal","MUS","140","01","82407",1,FA2," "," ","W"," "," "," "," ","1900-2030","JHMILR 140",15,6,9,0,"DeBoer, James R.",09/01-12/11,16
"COMPLETED","Collegium Musicum - Vocal","MUS","140","11","82408",0,""," "," ","W"," "," "," "," ","1900-2030","JHMILR 140",15,13,2,0,"DeBoer, James R.",09/01-12/11,16
,"This section is for those students who are participating in Collegium Musicum - Vocal for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble I","MUS","160","01","81569",.5,FA2,"TBA","","","","","","","","TBA",4,3,1,0,"Coyle, Brian R.",09/01-12/11,16
"CLOSED","Jazz Chamber Ensemble I","MUS","160","011","81570",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Coyle, Brian R.",09/01-12/11,16
,"This section is for those students who are particpating in Jazz Chamber Ensemble I for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble II","MUS","160","02","81571",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Hodson, Robert D.",09/01-12/11,16
"CLOSED","Jazz Chamber Ensemble II","MUS","160","021","81572",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Hodson, Robert D.",09/01-12/11,16
,"This section is for those students who are participating in Jazz Chamber Ensemble II for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","03","81573",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Talaga, Stephen C.",09/01-12/11,16
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","031","81574",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Talaga, Stephen C.",09/01-12/11,16
,"This section is for those students who are participating in Jazz Chamber Ensemble III for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","04","81575",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Van Lente, Michael J.",09/01-12/11,16
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","041","81576",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Van Lente, Michael J.",09/01-12/11,16
,"This section is for those students who are participating in Jazz Chamber Ensemble IV for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","05","81577",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Lockwood, Thomas E.",09/01-12/11,16
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","051","81578",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Lockwood, Thomas E.",09/01-12/11,16
,"This section is for those students who are participating in Jazz Chamber Ensemble V for pass-fail, zero credit only."
"COMPLETED","Jazz Education Ensemble","MUS","160","06","81742",.5,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Coyle, Brian R.",09/01-12/11,16
"COMPLETED","Jazz Education Ensemble","MUS","160","061","81743",0,"","TBA","","","","","","","","TBA",5,2,3,0,"Coyle, Brian R.",09/01-12/11,16
,"This section is for those students who are participating in Jazz Education Ensemble for pass-fail, zero credit only."
"COMPLETED","Flute Choir","MUS","160","07","81579",.5,FA2," ","T"," "," "," "," "," ","1100-1150","JHMILR 130",12,3,9,0,"Sooy, Julie A.",09/01-12/11,16
"COMPLETED","Flute Choir","MUS","160","071","81580",0,""," ","T"," "," "," "," "," ","1100-1150","JHMILR 130",12,4,8,0,"Sooy, Julie A.",09/01-12/11,16
,"This section is for those students who are participating in Flute Choir for pass-fail, zero credit only."
"COMPLETED","Jazz Combo","MUS","160","08","82800",.5,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Monaco, Anthony G.",09/01-12/11,16
"COMPLETED","Jazz Combo","MUS","160","081","82801",0,"","TBA","","","","","","","","TBA",12,1,11,0,"Monaco, Anthony G.",09/01-12/11,16
,"This section is for those students who are participating in Jazz Combo for pass-fail, zero credit only."
"COMPLETED","Collaborative Voice","MUS","160","09","82802",.5,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Dykstra, Linda L.",09/01-12/11,16
"COMPLETED","Collaborative Voice","MUS","160","091","82803",0,"","TBA","","","","","","","","TBA",12,2,10,0,"Dykstra, Linda L.",09/01-12/11,16
,"This section is for those students who are participating in Collaborative Voice for pass-fail, zero credit only."
"COMPLETED","Chamber Music","MUS","160","10","81581",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Craioveanu, Mihai D.",09/01-12/11,16
"CLOSED","Chamber Music","MUS","160","101","81582",0,"","TBA","","","","","","","","TBA",4,10,-6,0,"Craioveanu, Mihai D.",09/01-12/11,16
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"COMPLETED","Collaborative Piano","MUS","160","11","81583",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Le, Andrew C.",09/01-12/11,16
"COMPLETED","Collaborative Piano","MUS","160","111","81584",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Le, Andrew C.",09/01-12/11,16
,"This section is for those students who are participating in Collaborative Piano for pass-fail, zero credit only."
"COMPLETED","Brazilian Drumming","MUS","160","12","82363",.5,FA2," ","T"," ","R"," "," "," ","1500-1550","JHMILR 130",15,2,10,0,"Fashun, Christopher H.",09/01-12/11,16
"COMPLETED","Brazilian Drumming","MUS","160","121","82364",0,""," ","T"," ","R"," "," "," ","1500-1550","JHMILR 130",15,8,7,0,"Fashun, Christopher H.",09/01-12/11,16
,"This section is for those students who are participating in Brazilian Drumming for pass-fail, zero credit only."
"COMPLETED","12th Street Harmony","MUS","160","13","81585",.5,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Richmond, Brad W.",09/01-12/11,16
"COMPLETED","12th Street Harmony","MUS","160","131","81586",0,"","TBA","","","","","","","","TBA",12,3,9,0,"Richmond, Brad W.",09/01-12/11,16
,"This section is for those students who are participating in 12th Street Harmony for pass-fail, zero credit only."
"COMPLETED","Luminescence","MUS","160","14","81587",.5,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Richmond, Brad W.",09/01-12/11,16
"COMPLETED","Luminescence","MUS","160","141","81588",0,"","TBA","","","","","","","","TBA",12,8,4,0,"Richmond, Brad W.",09/01-12/11,16
,"This section is for those students who are participating in Luminescence for pass-fail, zero credit only."
"COMPLETED","Saxophone Quartet","MUS","160","15","81590",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Briggs, John A.",09/01-12/11,16
"CLOSED","Saxophone Quartet","MUS","160","151","81591",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Briggs, John A.",09/01-12/11,16
,"This section is for those students who are participating in Saxophone Quartet for pass-fail, zero credit only."
"COMPLETED","Woodwind Quintet","MUS","160","16","81656",.5,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Southard, Sarah",09/01-12/11,16
"CLOSED","Woodwind Quintet","MUS","160","161","81657",0,"","TBA","","","","","","","","TBA",5,5,0,0,"Southard, Sarah",09/01-12/11,16
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Harp Ensemble","MUS","160","17","81658",.5,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Waldvogel-Warren, Martha",09/01-12/11,16
"COMPLETED","Harp Ensemble","MUS","160","171","81659",0,"","TBA","","","","","","","","TBA",5,2,3,0,"Waldvogel-Warren, Martha",09/01-12/11,16
,"This section is for those students who are participating in Harp Ensemble for pass-fail, zero credit only."
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","18","81823",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Southard, Sarah",09/01-12/11,16
"CLOSED","Woodwind Chamber Ensemble","MUS","160","181","81824",0,"","TBA","","","","","","","","TBA",4,5,-1,0,"Southard, Sarah",09/01-12/11,16
,"This section is for those students who are participating in Woodwind Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Woodwind Quintet","MUS","160","19","82781",.5,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Southard, Robert G.",09/01-12/11,16
"COMPLETED","Woodwind Quintet","MUS","160","191","82782",0,"","TBA","","","","","","","","TBA",5,4,1,0,"Southard, Robert G.",09/01-12/11,16
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"CANCELLED","Percussion Ensemble","MUS","160","20","82045",.5,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",09/01-12/11,16
"CANCELLED","Percussion Ensemble","MUS","160","201","82046",0,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",09/01-12/11,16
,"This section is for those students who are participating in Percussion Ensemble for pass-fail, zero credit only."
"COMPLETED","Folk Music Ensemble I","MUS","160","21","82271",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Roberts, Nathaniel J.",09/01-12/11,16
,""
"COMPLETED","Folk Music Ensemble I","MUS","160","211","82272",0,"","TBA","","","","","","","","TBA",10,3,7,0,"Roberts, Nathaniel J.",09/01-12/11,16
,"This section is for those students who are participating in Folk Music Ensemble I for pass-fail, zero credit only."
"COMPLETED","Folk Music Ensemble II","MUS","160","22","82836",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Roberts, Nathaniel J.",09/01-12/11,16
,""
"COMPLETED","Folk Music Ensemble II","MUS","160","221","82837",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Roberts, Nathaniel J.",09/01-12/11,16
,"This section is for those students who are participating in Folk Music Ensemble II for pass-fail, zero credit only."
"CANCELLED","Brass Ensemble","MUS","160","23","82273",.5,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",09/01-12/11,16
,""
"CANCELLED","Brass Ensemble","MUS","160","231","82274",0,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",09/01-12/11,16
,"This section is for those students who are participating in Brass Ensemble for pass-fail, zero credit only."
"COMPLETED","Guitar Ensemble","MUS","160","24","82275",.5,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Martin, David J.",09/01-12/11,16
,""
"COMPLETED","Guitar Ensemble","MUS","160","241","82276",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Martin, David J.",09/01-12/11,16
,"This section is for those students who are participating in Guitar Ensemble for pass-fail, zero credit only."
"COMPLETED","Flute","MUS","161","01","81039",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Sooy, Julie A.",09/01-12/11,16
,"MUS 161-185: PRIVATE INSTRUCTION STUDENTS MUST AUDITION PRIOR TO PLACEMENT W/PROF. Special course fees apply: 2 Credit Course Fee = $275, 2 Credit Music Educ Fee = $425. 3 Credit Course Fee = $425 (Music Performance Majors only or others by permission only.)"
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","011","81509",2,FEE,"TBA","","","","","","","","TBA",10,2,8,0,"Southard, Robert G.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","02","81040",3,FEE,"TBA","","","","","","","","TBA",15,2,13,0,"Southard, Robert G.",09/01-12/11,16
,""
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","01","81041",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Southard, Sarah",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","011","81685",2,FEE,"TBA","","","","","","","","TBA",10,2,8,0,"Southard, Sarah",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","02","81042",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Southard, Sarah",09/01-12/11,16
,""
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","01","81043",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Schekman, Joel W.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","011","81808",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Schekman, Joel W.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","02","81044",3,FEE,"TBA","","","","","","","","TBA",4,1,3,0,"Schekman, Joel W.",09/01-12/11,16
,""
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","01","81045",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Briggs, John A.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","011","81528",2,FEE,"TBA","","","","","","","","TBA",10,2,8,0,"Briggs, John A.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","02","81046",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Briggs, John A.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","03","81047",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Lockwood, Thomas E.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","031","82337",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Lockwood, Thomas E.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","04","81436",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Lockwood, Thomas E.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","01","81048",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Beaulieu, Genevieve L.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","011","81744",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Beaulieu, Genevieve L.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","02","81049",3,FEE,"TBA","","","","","","","","TBA",5,1,4,0,"Beaulieu, Genevieve L.",09/01-12/11,16
,""
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","01","81050",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"French, Keith A.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","011","81745",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"French, Keith A.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","02","81051",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"French, Keith A.",09/01-12/11,16
,""
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","01","81052",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Smitter, Pamela K.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","011","81510",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Smitter, Pamela K.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the Department Chairperson for permission to register for this section."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","02","81053",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Smitter, Pamela K.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trumpet","MUS","167","03","81054",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Coyle, Brian R.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trumpet","MUS","167","031","82338",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Coyle, Brian R.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the Department Chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trumpet","MUS","167","04","81401",3,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Coyle, Brian R.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","01","81055",2,FEE,"TBA","","","","","","","","TBA",12,0,12,0,"Graham, Adam E.",09/01-12/11,16
,""
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","011","81746",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","02","81056",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Graham, Adam E.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Jazz Trombone","MUS","168","03","81057",2,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Jazz Trombone","MUS","168","031","82339",2,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",09/01-12/11,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Jazz Trombone","MUS","168","04","81437",3,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","01","81058",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Graham, Adam E.",09/01-12/11,16
,""
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
