"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Fall 2013"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"FALL 2013 (201308)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"","","","","","",,"GLD"," ","T"," ","R"," "," "," ","1500-1620","NYKERK 124","","","","","",""
"","","","","","",,"CD4"," ","T"," ","R"," "," "," ","1500-1620","NYKERK 124","","","","","",""
"COMPLETED","Theory I","MUS","111","01","80035",4,"","M"," ","W"," ","F"," "," ","1100-1150","NYKERK 101",20,13,7,0,"West, Elizabeth O.",08/27-12/06,15
"COMPLETED","Theory I","MUS","111","02","80036",4,"","M"," ","W"," ","F"," "," ","1200-1250","NYKERK 101",20,14,6,0,"West, Elizabeth O.",08/27-12/06,15
"COMPLETED","Aural Skills I","MUS","113","01","80672",1,"","M"," ","W"," ","F"," "," ","1100-1150","NYKERK 116",20,13,7,0,"Wolfe, Jennifer A.",08/27-12/06,15
,"Completion of MUS 111 or concurrent enrollment required."
"COMPLETED","Aural Skills I","MUS","113","02","80037",1,"","M"," ","W"," ","F"," "," ","1200-1250","NYKERK 100",20,13,7,0,"Wolfe, Jennifer A.",08/27-12/06,15
,"Completion of MUS 111 or concurrent enrollment required."
"COMPLETED","Chapel Choir","MUS","115","01","80038",1,FA2,"M","T","W","R"," "," "," ","1700-1800","NYKERK 124",25,15,4,0,"Richmond, Brad W.",08/27-12/06,15
"CLOSED","Chapel Choir","MUS","115","11","80569",0,"","M","T","W","R"," "," "," ","1700-1800","NYKERK 124",25,31,-6,0,"Richmond, Brad W.",08/27-12/06,15
,"This section is for those students who are participating in Chapel Choir for pass-fail, zero credit only."
"COMPLETED","College Chorus","MUS","116","01","80039",1,FA2," ","T"," "," "," "," "," ","1930-2100","NYKERK 124",50,34,16,0,"Richmond, Brad W.",08/27-12/06,15
"COMPLETED","College Chorus","MUS","116","11","80570",0,""," ","T"," "," "," "," "," ","1930-2100","NYKERK 124",50,21,29,0,"Richmond, Brad W.",08/27-12/06,15
,"This section is for those students who are participating in College Chorus for pass-fail, zero credit only."
"COMPLETED","Women's Chamber Choir","MUS","117","01","80393",1,FA2," ","T"," ","R"," "," "," ","1200-1320","CHAPEL AUD",30,9,21,0,"Wolfe, Jennifer A.",08/27-12/06,15
"COMPLETED","Women's Chamber Choir","MUS","117","11","80571",0,""," ","T"," ","R"," "," "," ","1200-1320","CHAPEL AUD",30,9,21,0,"Wolfe, Jennifer A.",08/27-12/06,15
,"This section is for those students who are participating in Women's Chorus for pass-fail, zero credit only."
"COMPLETED","Orchestra","MUS","120","01","80040",1,FA2,"M"," ","W"," "," "," "," ","1500-1550","NYKERK 116",30,15,15,0,"Piippo, Richard G.",08/27-12/06,15
,"This section is for all string players enrolling for credit."
"","","","","","",,"FA2"," ","T"," ","R"," "," "," ","1700-1810","NYKERK 116","","","","","",""
"COMPLETED","Orchestra","MUS","120","02","80645",1,FA2," ","T"," ","R"," "," "," ","1700-1810","NYKERK 116",30,6,24,0,"Piippo, Richard G.",08/27-12/06,15
,"This section is for all woodwind, brass, percussion players enrolling for credit."
"COMPLETED","Orchestra","MUS","120","11","80565",0,"","M"," ","W"," "," "," "," ","1500-1550","NYKERK 116",30,24,6,0,"Piippo, Richard G.",08/27-12/06,15
,"This section is for all string players enrolling for for pass-fail, zero credit only."
"","","","","","",,""," ","T"," ","R"," "," "," ","1700-1820","NYKERK 116","","","","","",""
"COMPLETED","Orchestra","MUS","120","12","80646",0,""," ","T"," ","R"," "," "," ","1700-1810","NYKERK 116",30,13,17,0,"Piippo, Richard G.",08/27-12/06,15
,"This section is for all woodwind, brass, percussion players enrolling for pass/fail, zero credit only."
"COMPLETED","Wind Ensemble","MUS","130","01","80041",1,FA2,"M"," ","W"," "," "," "," ","1700-1810","NYKERK 116",30,14,12,0,"Southard, Robert G.",08/27-12/06,15
"","","","","","",,"FA2"," "," "," "," ","F"," "," ","1300-1430","NYKERK 116","","","","","",""
"CLOSED","Wind Ensemble","MUS","130","11","80572",0,"","M"," ","W"," "," "," "," ","1700-1810","NYKERK 116",30,34,-4,0,"Southard, Robert G.",08/27-12/06,15
,"This section is for those students who are participating in Wind Ensemble for pass-fail, zero credit only."
"","","","","","",,""," "," "," "," ","F"," "," ","1300-1430","NYKERK 116","","","","","",""
"COMPLETED","Concert Band","MUS","133","01","80425",1,FA2," "," "," ","R"," "," "," ","1900-2030","NYKERK 116",30,17,13,0,"Southard, Robert G.",08/27-12/06,15
"COMPLETED","Concert Band","MUS","133","11","80573",0,""," "," "," ","R"," "," "," ","1900-2030","NYKERK 116",30,18,12,0,"Southard, Robert G.",08/27-12/06,15
,"This section is for those students who are participating in Concert Band for pass-fail, zero credit only."
"COMPLETED","Jazz Arts Collective","MUS","135","01","80042",1,FA2," ","T"," ","R"," "," "," ","1200-1320","NYKERK 116",20,3,17,0,"Coyle, Brian R.",08/27-12/06,15
"COMPLETED","Jazz Arts Collective","MUS","135","11","80574",0,""," ","T"," ","R"," "," "," ","1200-1320","NYKERK 116",15,10,5,0,"Coyle, Brian R.",08/27-12/06,15
,"This section is for those students who are participating in Jazz Ensemble for pass-fail, zero credit only."
"COMPLETED","Collegium Musicum - Vocal","MUS","140","01","80568",1,FA2," "," ","W"," "," "," "," ","1900-2030","NYKERK 116",15,6,9,0,"DeBoer, James R.",08/27-12/06,15
"CLOSED","Collegium Musicum - Vocal","MUS","140","11","80575",0,""," "," ","W"," "," "," "," ","1900-2030","NYKERK 116",15,15,0,0,"DeBoer, James R.",08/27-12/06,15
,"This section is for those students who are participating in Collegium Musicum - Vocal for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble I","MUS","160","01","80675",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Coyle, Brian R.",08/27-12/06,15
"CLOSED","Jazz Chamber Ensemble I","MUS","160","011","80676",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Coyle, Brian R.",08/27-12/06,15
,"This section is for those students who are particpating in Jazz Chamber Ensemble I for pass-fail, zero credit only."
"CLOSED","Jazz Chamber Ensemble II","MUS","160","02","80677",.5,FA2,"TBA","","","","","","","","TBA",4,4,0,0,"Hodson, Robert D.",08/27-12/06,15
"COMPLETED","Jazz Chamber Ensemble II","MUS","160","021","80678",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Hodson, Robert D.",08/27-12/06,15
,"This section is for those students who are participating in Jazz Chamber Ensemble II for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","03","80679",.5,FA2,"TBA","","","","","","","","TBA",4,3,1,0,"Talaga, Stephen C.",08/27-12/06,15
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","031","80680",0,"","TBA","","","","","","","","TBA",4,1,3,0,"Talaga, Stephen C.",08/27-12/06,15
,"This section is for those students who are participating in Jazz Chamber Ensemble III for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","04","80681",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Van Lente, Michael J.",08/27-12/06,15
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","041","80682",0,"","TBA","","","","","","","","TBA",4,1,3,0,"Van Lente, Michael J.",08/27-12/06,15
,"This section is for those students who are participating in Jazz Chamber Ensemble IV for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","05","80683",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Lockwood, Thomas E.",08/27-12/06,15
"CLOSED","Jazz Chamber Ensemble V","MUS","160","051","80684",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Lockwood, Thomas E.",08/27-12/06,15
,"This section is for those students who are participating in Jazz Chamber Ensemble V for pass-fail, zero credit only."
"COMPLETED","Jazz Education Ensemble","MUS","160","06","80901",.5,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Coyle, Brian R.",08/27-12/06,15
"CLOSED","Jazz Education Ensemble","MUS","160","061","80902",0,"","TBA","","","","","","","","TBA",5,5,0,0,"Coyle, Brian R.",08/27-12/06,15
,"This section is for those students who are participating in Jazz Education Ensemble for pass-fail, zero credit only."
"COMPLETED","Flute Choir","MUS","160","07","80685",.5,FA2," ","T"," "," "," "," "," ","1100-1150","NYKERK 116",12,2,10,0,"Sooy, Julie A.",08/27-12/06,15
"COMPLETED","Flute Choir","MUS","160","071","80686",0,""," ","T"," "," "," "," "," ","1100-1150","NYKERK 116",12,6,6,0,"Sooy, Julie A.",08/27-12/06,15
,"This section is for those students who are participating in Flute Choir for pass-fail, zero credit only."
"CANCELLED","Chamber Music","MUS","160","09","80687",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Staff",08/27-12/06,15
"CANCELLED","Chamber Music","MUS","160","091","80688",0,"","TBA","","","","","","","","TBA",4,0,4,0,"Staff",08/27-12/06,15
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"COMPLETED","Chamber Music","MUS","160","10","80689",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Craioveanu, Mihai D.",08/27-12/06,15
"CLOSED","Chamber Music","MUS","160","101","80690",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Craioveanu, Mihai D.",08/27-12/06,15
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"COMPLETED","Chamber Music","MUS","160","11","80691",.5,FA2,"TBA","","","","","","","","TBA",4,3,1,0,"Le, Andrew C.",08/27-12/06,15
"COMPLETED","Chamber Music","MUS","160","111","80692",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Le, Andrew C.",08/27-12/06,15
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"COMPLETED","12th Street Harmony","MUS","160","13","80693",.5,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Richmond, Brad W.",08/27-12/06,15
"COMPLETED","12th Street Harmony","MUS","160","131","80694",0,"","TBA","","","","","","","","TBA",12,3,9,0,"Richmond, Brad W.",08/27-12/06,15
,"This section is for those students who are participating in 12th Street Harmony for pass-fail, zero credit only."
"COMPLETED","Luminescence","MUS","160","14","80695",.5,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Richmond, Brad W.",08/27-12/06,15
"CLOSED","Luminescence","MUS","160","141","80696",0,"","TBA","","","","","","","","TBA",12,12,0,0,"Richmond, Brad W.",08/27-12/06,15
,"This section is for those students who are participating in Luminescence for pass-fail, zero credit only."
"COMPLETED","Saxophone Quartet","MUS","160","15","80698",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Briggs, John A.",08/27-12/06,15
"COMPLETED","Saxophone Quartet","MUS","160","151","80699",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Briggs, John A.",08/27-12/06,15
,"This section is for those students who are participating in Saxophone Quartet for pass-fail, zero credit only."
"COMPLETED","Woodwind Quintet","MUS","160","16","80787",.5,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Southard, Sarah",08/27-12/06,15
"COMPLETED","Woodwind Quintet","MUS","160","161","80788",0,"","TBA","","","","","","","","TBA",5,4,1,0,"Southard, Sarah",08/27-12/06,15
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Piano Ensemble","MUS","160","17","80789",.5,FA2,"TBA","","","","","","","","TBA",5,3,2,0,"Clark, Adam L.",08/27-12/06,15
"COMPLETED","Piano Ensemble","MUS","160","171","80790",0,"","TBA","","","","","","","","TBA",5,3,2,0,"Clark, Adam L.",08/27-12/06,15
,"This section is for those students who are participating in Piano Ensemble for pass-fail, zero credit only."
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","18","81005",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Southard, Sarah",08/27-12/06,15
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","181","81006",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Southard, Sarah",08/27-12/06,15
,"This section is for those students who are participating in Woodwind Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","19","81283",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Schekman, Joel W.",08/27-12/06,15
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","191","81284",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Schekman, Joel W.",08/27-12/06,15
,"This section is for those students who are participating in Woodwind Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Percussion Ensemble","MUS","160","20","81493",.5,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Southard, Robert G.",08/27-12/06,15
"CLOSED","Percussion Ensemble","MUS","160","201","81494",0,"","TBA","","","","","","","","TBA",4,5,-1,0,"Southard, Robert G.",08/27-12/06,15
,"This section is for those students who are participating in Persussion Ensemble for pass-fail, zero credit only."
"COMPLETED","Flute","MUS","161","01","80043",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Sooy, Julie A.",08/27-12/06,15
,"MUS 161-185:PRIVATE INSTRUCTION STUDENTS MUST AUDITION PRIOR TO PLACEMENT W/PROF.  Special course fees apply: 2 Credit Course Fee = $250, 2 Credit Music Educ Fee = $375. 3 Credit Course Fee = $375 (Music Performance Majors only or others by permission only.)"
"COMPLETED","Flute","MUS","161","011","80596",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Southard, Robert G.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Flute","MUS","161","02","80044",3,"","TBA","","","","","","","","TBA",15,5,10,0,"Southard, Robert G.",08/27-12/06,15
"COMPLETED","Flute","MUS","161","03","81547",3,"","TBA","","","","","","","","TBA",15,0,15,0,"Sooy, Julie A.",08/27-12/06,15
"COMPLETED","Oboe","MUS","162","01","80045",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Southard, Sarah",08/27-12/06,15
"COMPLETED","Oboe","MUS","162","011","80831",2,"","TBA","","","","","","","","TBA",10,2,8,0,"Southard, Sarah",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Oboe","MUS","162","02","80046",3,"","TBA","","","","","","","","TBA",5,1,4,0,"Southard, Sarah",08/27-12/06,15
"COMPLETED","Clarinet","MUS","163","01","80047",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Schekman, Joel W.",08/27-12/06,15
"COMPLETED","Clarinet","MUS","163","011","80981",2,"","TBA","","","","","","","","TBA",10,2,8,0,"Schekman, Joel W.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Clarinet","MUS","163","02","80048",3,"","TBA","","","","","","","","TBA",4,1,3,0,"Schekman, Joel W.",08/27-12/06,15
"COMPLETED","Saxophone","MUS","164","01","80049",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Briggs, John A.",08/27-12/06,15
"COMPLETED","Saxophone","MUS","164","011","80619",2,"","TBA","","","","","","","","TBA",1,0,1,0,"Briggs, John A.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Saxophone","MUS","164","02","80050",3,"","TBA","","","","","","","","TBA",4,1,3,0,"Briggs, John A.",08/27-12/06,15
"COMPLETED","Jazz Saxophone","MUS","164","03","80051",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Lockwood, Thomas E.",08/27-12/06,15
"COMPLETED","Jazz Saxophone","MUS","164","04","80500",3,"","TBA","","","","","","","","TBA",5,1,4,0,"Lockwood, Thomas E.",08/27-12/06,15
"COMPLETED","Bassoon","MUS","165","01","80052",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Clapp, John G.",08/27-12/06,15
"COMPLETED","Bassoon","MUS","165","011","80903",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Clapp, John G.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Bassoon","MUS","165","02","80053",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Clapp, John G.",08/27-12/06,15
"COMPLETED","Horn","MUS","166","01","80054",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"French, Keith A.",08/27-12/06,15
"COMPLETED","Horn","MUS","166","011","80904",2,"","TBA","","","","","","","","TBA",5,0,5,0,"French, Keith A.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Horn","MUS","166","02","80055",3,"","TBA","","","","","","","","TBA",4,0,4,0,"French, Keith A.",08/27-12/06,15
"COMPLETED","Trumpet","MUS","167","01","80056",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Smitter, Pamela K.",08/27-12/06,15
"COMPLETED","Trumpet","MUS","167","011","80597",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Smitter, Pamela K.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the Department Chairperson for permission to register for this section."
"COMPLETED","Trumpet","MUS","167","02","80057",3,"","TBA","","","","","","","","TBA",4,1,3,0,"Smitter, Pamela K.",08/27-12/06,15
"COMPLETED","Jazz Trumpet","MUS","167","03","80058",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Coyle, Brian R.",08/27-12/06,15
"COMPLETED","Jazz Trumpet","MUS","167","04","80457",3,"","TBA","","","","","","","","TBA",6,0,6,0,"Coyle, Brian R.",08/27-12/06,15
"COMPLETED","Trombone/Euphonium","MUS","168","01","80059",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Wesselink, Paul J.",08/27-12/06,15
"COMPLETED","Trombone","MUS","168","011","80905",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Wesselink, Paul J.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Trombone/Euphonium","MUS","168","02","80060",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",08/27-12/06,15
"COMPLETED","Jazz Trombone","MUS","168","03","80061",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Wesselink, Paul J.",08/27-12/06,15
"COMPLETED","Jazz Trombone","MUS","168","04","80501",3,"","TBA","","","","","","","","TBA",6,0,6,0,"Wesselink, Paul J.",08/27-12/06,15
"COMPLETED","Tuba","MUS","170","01","80062",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Wesselink, Paul J.",08/27-12/06,15
"COMPLETED","Tuba/Euphonium","MUS","170","011","80906",2,"","TBA","","","","","","","","TBA",5,1,4,0,"Wesselink, Paul J.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Tuba","MUS","170","02","80063",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",08/27-12/06,15
"COMPLETED","Percussion","MUS","171","01","80064",2,FA2,"TBA","","","","","","","","TBA",12,7,5,0,"Secor, Gregory",08/27-12/06,15
"COMPLETED","Percussion","MUS","171","011","80907",2,"","TBA","","","","","","","","TBA",5,1,4,0,"Secor, Gregory",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Percussion","MUS","171","02","80065",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Secor, Gregory",08/27-12/06,15
"COMPLETED","Jazz Percussion","MUS","171","03","80066",2,FA2,"TBA","","","","","","","","TBA",20,12,8,0,"Van Lente, Michael J.",08/27-12/06,15
"COMPLETED","Jazz Percussion","MUS","171","04","80489",3,"","TBA","","","","","","","","TBA",5,1,4,0,"Van Lente, Michael J.",08/27-12/06,15
"COMPLETED","Harp","MUS","172","01","80742",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Waldvogel-Warren, Martha",08/27-12/06,15
"COMPLETED","Harp","MUS","172","011","80908",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Waldvogel-Warren, Martha",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Harp","MUS","172","02","80743",3,"","TBA","","","","","","","","TBA",5,1,4,0,"Waldvogel-Warren, Martha",08/27-12/06,15
"COMPLETED","Violin","MUS","173","01","80067",2,FA2,"TBA","","","","","","","","TBA",10,4,6,0,"Craioveanu, Mihai D.",08/27-12/06,15
"COMPLETED","Violin","MUS","173","011","80598",2,"","TBA","","","","","","","","TBA",10,3,7,0,"Craioveanu, Mihai D.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Violin","MUS","173","02","80068",3,"","TBA","","","","","","","","TBA",8,4,4,0,"Craioveanu, Mihai D.",08/27-12/06,15
"COMPLETED","Viola","MUS","174","01","80452",2,FA2,"TBA","","","","","","","","TBA",10,4,6,0,"Corbato, Barbara",08/27-12/06,15
"COMPLETED","Viola","MUS","174","011","80647",2,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Corbato, Barbara",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Viola","MUS","174","02","80453",3,"","TBA","","","","","","","","TBA",5,0,5,0,"Corbato, Barbara",08/27-12/06,15
"COMPLETED","Cello","MUS","175","01","80069",2,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Piippo, Richard G.",08/27-12/06,15
"COMPLETED","Cello","MUS","175","011","80599",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Piippo, Richard G.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Cello","MUS","175","02","80070",3,"","TBA","","","","","","","","TBA",8,0,8,0,"Piippo, Richard G.",08/27-12/06,15
"COMPLETED","String Bass","MUS","176","01","80648",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Straus, Melissa M.",08/27-12/06,15
"COMPLETED","String Bass","MUS","176","011","80909",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Straus, Melissa M.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","String Bass","MUS","176","02","80649",3,"","TBA","","","","","","","","TBA",10,2,8,0,"Straus, Melissa M.",08/27-12/06,15
"COMPLETED","Jazz Bass","MUS","176","03","80071",2,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Hoats, Charles D.",08/27-12/06,15
"COMPLETED","Jazz Bass","MUS","176","04","80502",3,"","TBA","","","","","","","","TBA",6,1,5,0,"Hoats, Charles D.",08/27-12/06,15
"COMPLETED","Organ","MUS","177","01","80072",2,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Lewis, Huw R.",08/27-12/06,15
"COMPLETED","Organ","MUS","177","011","80600",2,"","TBA","","","","","","","","TBA",10,2,8,0,"Lewis, Huw R.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Organ","MUS","177","02","80073",3,"","TBA","","","","","","","","TBA",10,3,7,0,"Lewis, Huw R.",08/27-12/06,15
"PERMISSION","Piano","MUS","179","01","80074",2,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Clark, Adam L.",08/27-12/06,15
,"Written permission of instructor required. Students who have not studied piano at Hope must register for Mus 050-01, Pending Audition - Piano. Contact Music Department Office for audition appointment."
"COMPLETED","Piano","MUS","179","011","80594",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Clark, Adam L.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Piano","MUS","179","02","80075",3,"","TBA","","","","","","","","TBA",10,3,7,0,"Clark, Adam L.",08/27-12/06,15
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","03","80076",2,FA2,"TBA","","","","","","","","TBA",20,4,16,0,"Le, Andrew C.",08/27-12/06,15
,"Written permission of instructor required."
"COMPLETED","Piano","MUS","179","031","80595",2,"","TBA","","","","","","","","TBA",10,0,10,0,"Le, Andrew C.",08/27-12/06,15
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Piano","MUS","179","04","80077",3,"","TBA","","","","","","","","TBA",15,7,8,0,"Le, Andrew C.",08/27-12/06,15
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","05","80618",2,FA2,"TBA","","","","","","","","TBA",15,6,9,0,"Aschbrenner, Charles",08/27-12/06,15
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","06","81007",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Aschbrenner, Charles",08/27-12/06,15
