"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Fall 2016"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"FALL 2016 (201608)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"","","","","","",,"FA1"," ","T"," ","R"," "," "," ","1330-1450","JHMILR 192","","","","","",""
"COMPLETED","World Music","MUS","104","01","81436",4,FA1," ","T"," ","R"," "," "," ","1500-1620","JHMILR 194",35,28,7,0,"Sooy, Julie A.",08/30-12/16,16
"","","","","","",,"GLI"," ","T"," ","R"," "," "," ","1500-1620","JHMILR 194","","","","","",""
"COMPLETED","World Music","MUS","104","02","82717",4,GLI," ","T"," ","R"," "," "," ","1330-1450","JHMILR 130",35,34,1,0,"Fashun, Christopher H.",08/30-12/16,16
"","","","","","",,"FA1"," ","T"," ","R"," "," "," ","1330-1450","JHMILR 130","","","","","",""
"CLOSED","Survey of American Music","MUS","105","01","81348",4,FA1," ","T"," ","R"," "," "," ","0800-0920","JHMILR 194",35,36,-1,0,"Coyle, Brian R.",08/30-12/16,16
,"Topic: Blues to Pop."
"","","","","","",,"GLD"," ","T"," ","R"," "," "," ","0800-0920","JHMILR 194","","","","","",""
"COMPLETED","Survey of American Music","MUS","105","02","81722",4,GLD," ","T"," ","R"," "," "," ","0930-1050","JHMILR 194",35,34,1,0,"Talaga, Stephen C.",08/30-12/16,16
,"Topic: Jazz."
"","","","","","",,"FA1"," ","T"," ","R"," "," "," ","0930-1050","JHMILR 194","","","","","",""
"COMPLETED","Theory I","MUS","111","01","81030",4,"","M"," ","W"," ","F"," "," ","1200-1250","JHMILR 192",20,12,8,0,"Hodson, Robert D.",08/30-12/16,16
"COMPLETED","Theory I","MUS","111","02","81031",4,"","M"," ","W"," ","F"," "," ","1400-1450","JHMILR 192",20,19,1,0,"Hodson, Robert D.",08/30-12/16,16
"COMPLETED","Aural Skills I","MUS","113","01","81529",1,"","M"," ","W"," ","F"," "," ","1100-1150","JHMILR 194",20,14,6,0,"Wolfe, Jennifer A.",08/30-12/16,16
,"Completion of MUS 111 or concurrent enrollment required."
"COMPLETED","Aural Skills I","MUS","113","02","81032",1,"","M"," ","W"," ","F"," "," ","1200-1250","JHMILR 194",20,14,6,0,"Wolfe, Jennifer A.",08/30-12/16,16
,"Completion of MUS 111 or concurrent enrollment required."
"COMPLETED","Chapel Choir","MUS","115","01","81033",1,FA2,"M","T","W","R"," "," "," ","1700-1800","JHMILR 140",25,11,14,0,"Richmond, Brad W.",08/30-12/16,16
"COMPLETED","Chapel Choir","MUS","115","11","81456",0,"","M","T","W","R"," "," "," ","1700-1800","JHMILR 140",25,24,1,0,"Richmond, Brad W.",08/30-12/16,16
,"Reserved for students participating in Chapel Choir for pass-fail, zero credit."
"COMPLETED","College Chorus","MUS","116","01","81034",1,FA2," ","T"," "," "," "," "," ","1930-2100","JHMILR 140",50,22,28,0,"Richmond, Brad W.",08/30-12/16,16
"COMPLETED","College Chorus","MUS","116","11","81457",0,""," ","T"," "," "," "," "," ","1930-2100","JHMILR 140",50,18,32,0,"Richmond, Brad W.",08/30-12/16,16
,"Reserved for students participating in College Chorus for pass-fail, zero credit."
"COMPLETED","Women's Chamber Choir","MUS","117","01","81327",1,FA2," ","T"," ","R"," "," "," ","1500-1620","JHMILR 140",30,9,21,0,"Wolfe, Jennifer A.",08/30-12/16,16
"COMPLETED","Women's Chamber Choir","MUS","117","11","81458",0,""," ","T"," ","R"," "," "," ","1500-1620","JHMILR 140",30,12,18,0,"Wolfe, Jennifer A.",08/30-12/16,16
,"Reserved for students participating in Women's Chamber Choir for pass-fail, zero credit."
"COMPLETED","Orchestra","MUS","120","01","81035",1,FA2," ","T"," ","R"," "," "," ","1630-1830","JHMILR 130",30,15,15,0,"Fashun, Christopher H.",08/30-12/16,16
"CLOSED","Orchestra","MUS","120","011","81453",0,""," ","T"," ","R"," "," "," ","1630-1830","JHMILR 130",30,37,-7,0,"Fashun, Christopher H.",08/30-12/16,16
,"Reserved for students participating in Orchestra for pass-fail, zero credit."
"COMPLETED","Wind Ensemble","MUS","130","01","81036",1,FA2,"M"," ","W"," "," "," "," ","1700-1820","JHMILR 130",30,13,17,0,"Southard, Robert G.",08/30-12/16,16
"","","","","","",,"FA2"," "," "," "," ","F"," "," ","1300-1430","JHMILR 130","","","","","",""
"COMPLETED","Wind Ensemble","MUS","130","11","81459",0,"","M"," ","W"," "," "," "," ","1700-1820","JHMILR 130",30,28,2,0,"Southard, Robert G.",08/30-12/16,16
,"Reserved for students participating in Wind Ensemble for pass-fail, zero credit."
"","","","","","",,""," "," "," "," ","F"," "," ","1300-1430","JHMILR 130","","","","","",""
"COMPLETED","Concert Band","MUS","133","01","81349",1,FA2," "," "," ","R"," "," "," ","1900-2030","JHMILR 130",30,12,18,0,"Southard, Robert G.",08/30-12/16,16
"COMPLETED","Concert Band","MUS","133","11","81460",0,""," "," "," ","R"," "," "," ","1900-2030","JHMILR 130",30,18,12,0,"Southard, Robert G.",08/30-12/16,16
,"Reserved for students participating in Concert Band for pass-fail, zero credit."
"COMPLETED","Jazz Arts Collective","MUS","135","01","81037",1,FA2," ","T"," ","R"," "," "," ","1200-1320","JHMILR 130",20,4,16,0,"Coyle, Brian R.",08/30-12/16,16
"COMPLETED","Jazz Arts Collective","MUS","135","11","81461",0,""," ","T"," ","R"," "," "," ","1200-1320","JHMILR 130",15,8,7,0,"Coyle, Brian R.",08/30-12/16,16
,"Reserved for students participating in Jazz Ensemble for pass-fail, zero credit."
"CANCELLED","Collegium Musicum - Vocal","MUS","140","01","82143",1,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/30-12/16,16
"CANCELLED","Collegium Musicum - Vocal","MUS","140","11","82144",0,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/30-12/16,16
,"Reserved for students participating in Collegium Musicum - Vocal for pass-fail, zero credit."
"COMPLETED","Jazz Chamber Ensemble I","MUS","160","01","81531",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Coyle, Brian R.",08/30-12/16,16
"CLOSED","Jazz Chamber Ensemble I","MUS","160","011","81532",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Coyle, Brian R.",08/30-12/16,16
,"Reserved for students participating in Jazz Chamber Ensemble I for pass-fail, zero credit."
"COMPLETED","Jazz Chamber Ensemble II","MUS","160","02","81533",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Hodson, Robert D.",08/30-12/16,16
"COMPLETED","Jazz Chamber Ensemble II","MUS","160","021","81534",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Hodson, Robert D.",08/30-12/16,16
,"Reserved for students participating in Jazz Chamber Ensemble II for pass-fail, zero credit."
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","03","81535",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Talaga, Stephen C.",08/30-12/16,16
"COMPLETED","Jazz Chamber Ensemble III","MUS","160","031","81536",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Talaga, Stephen C.",08/30-12/16,16
,"Reserved for students participating in Jazz Chamber Ensemble III for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","04","81537",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Hall, Keith A.",08/30-12/16,16
"COMPLETED","Jazz Chamber Ensemble IV","MUS","160","041","81538",0,"","TBA","","","","","","","","TBA",4,3,1,0,"Hall, Keith A.",08/30-12/16,16
,"Reserved for students participating in Jazz Chamber Ensemble IV for pass-fail, zero credit only."
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","05","81539",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Lockwood, Thomas E.",08/30-12/16,16
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","051","81540",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Lockwood, Thomas E.",08/30-12/16,16
,"Reserved for students participating in Jazz Chamber Ensemble V for pass-fail, zero credit only."
"COMPLETED","Jazz Education Ensemble","MUS","160","06","81667",.5,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Coyle, Brian R.",08/30-12/16,16
"COMPLETED","Jazz Education Ensemble","MUS","160","061","81668",0,"","TBA","","","","","","","","TBA",5,3,2,0,"Coyle, Brian R.",08/30-12/16,16
,"Reserved for students participating in Jazz Education Ensemble for pass-fail, zero credit only."
"PERMISSION","Flute Choir","MUS","160","07","81541",.5,FA2," ","T"," "," "," "," "," ","1100-1150","JHMILR 130",12,3,5,0,"Sooy, Julie A.",08/30-12/16,16
,"Written permission of instructor required. Contact the Music Department Office for audition appointment."
"PERMISSION","Flute Choir","MUS","160","071","81542",0,""," ","T"," "," "," "," "," ","1100-1150","JHMILR 130",12,2,5,0,"Sooy, Julie A.",08/30-12/16,16
,"Reserved for students participating in Flute Choir for pass-fail, zero credit only. Written permission of instructor required. Contact the Music Department Office for audition appointment."
"COMPLETED","Jazz Combo","MUS","160","08","82440",.5,FA2,"TBA","","","","","","","","TBA",12,1,7,0,"Monaco, Anthony G.",08/30-12/16,16
"COMPLETED","Jazz Combo","MUS","160","081","82441",0,"","TBA","","","","","","","","TBA",12,2,7,0,"Monaco, Anthony G.",08/30-12/16,16
,"Reserved for students participating in Jazz Combo for pass-fail, zero credit only."
"COMPLETED","Collaborative Voice","MUS","160","09","82442",.5,FA2,"TBA","","","","","","","","TBA",12,0,10,0,"Dykstra, Linda L.",08/30-12/16,16
"COMPLETED","Collaborative Voice","MUS","160","091","82443",0,"","TBA","","","","","","","","TBA",12,0,10,0,"Dykstra, Linda L.",08/30-12/16,16
,"Reserved for students participating in Collaborative Voice for pass-fail, zero credit only."
"COMPLETED","String Chamber Music","MUS","160","10","81543",.5,FA2,"TBA","","","","","","","","TBA",4,1,3,0,"Craioveanu, Mihai D.",08/30-12/16,16
,""
"CLOSED","String Chamber Music","MUS","160","101","81544",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Craioveanu, Mihai D.",08/30-12/16,16
,"Reserved for students participating in String Chamber Music for pass-fail, zero credit."
"COMPLETED","Collaborative Piano","MUS","160","11","81545",.5,FA2,"TBA","","","","","","","","TBA",4,2,2,0,"Le, Andrew C.",08/30-12/16,16
"COMPLETED","Collaborative Piano","MUS","160","111","81546",0,"","TBA","","","","","","","","TBA",4,0,4,0,"Le, Andrew C.",08/30-12/16,16
,"Reserved for students participating in Collaborative Piano for pass-fail, zero credit only."
"CLOSED","Brazilian Drumming","MUS","160","12","82122",.5,FA2,"M"," ","W"," "," "," "," ","1500-1550","JHMILR 130",15,2,-3,0,"Fashun, Christopher H.",08/30-12/16,16
"CLOSED","Brazilian Drumming","MUS","160","121","82123",0,"","M"," ","W"," "," "," "," ","1500-1550","JHMILR 130",15,11,-3,0,"Fashun, Christopher H.",08/30-12/16,16
,"Reserved for students participating in Brazilian Drumming for pass-fail, zero credit only."
"COMPLETED","12th Street Harmony","MUS","160","13","81547",.5,FA2,"TBA","","","","","","","","TBA",12,0,9,0,"Richmond, Brad W.",08/30-12/16,16
"COMPLETED","12th Street Harmony","MUS","160","131","81548",0,"","TBA","","","","","","","","TBA",12,1,9,0,"Richmond, Brad W.",08/30-12/16,16
,"Reserved for students participating in 12th Street Harmony for pass-fail, zero credit only."
"CLOSED","Luminescence","MUS","160","14","81549",.5,FA2,"TBA","","","","","","","","TBA",12,2,0,0,"Richmond, Brad W.",08/30-12/16,16
"CLOSED","Luminescence","MUS","160","141","81550",0,"","TBA","","","","","","","","TBA",12,8,0,0,"Richmond, Brad W.",08/30-12/16,16
,"Reserved for students participating in Luminescence for pass-fail, zero credit only."
"COMPLETED","Saxophone Quartet","MUS","160","15","81552",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Briggs, John A.",08/30-12/16,16
"CLOSED","Saxophone Quartet","MUS","160","151","81553",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Briggs, John A.",08/30-12/16,16
,"Reserved for students participating in Saxophone Quartet for pass-fail, zero credit only."
"COMPLETED","Woodwind Quintet","MUS","160","16","81609",.5,FA2,"TBA","","","","","","","","TBA",5,0,4,0,"Southard, Sarah",08/30-12/16,16
"CLOSED","Woodwind Quintet","MUS","160","161","81610",0,"","TBA","","","","","","","","TBA",5,6,-1,0,"Southard, Sarah",08/30-12/16,16
,"Reserved for students participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Harp Ensemble","MUS","160","17","81611",.5,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Waldvogel-Warren, Martha",08/30-12/16,16
"COMPLETED","Harp Ensemble","MUS","160","171","81612",0,"","TBA","","","","","","","","TBA",5,0,5,0,"Waldvogel-Warren, Martha",08/30-12/16,16
,"Reserved for students participating in Harp Ensemble for pass-fail, zero credit only."
"COMPLETED","Woodwind Chamber Ensemble","MUS","160","18","81739",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Southard, Sarah",08/30-12/16,16
"CLOSED","Woodwind Chamber Ensemble","MUS","160","181","81740",0,"","TBA","","","","","","","","TBA",4,4,0,0,"Southard, Sarah",08/30-12/16,16
,"Reserved for students participating in Woodwind Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Woodwind Quintet","MUS","160","19","82425",.5,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Southard, Robert G.",08/30-12/16,16
"COMPLETED","Woodwind Quintet","MUS","160","191","82426",0,"","TBA","","","","","","","","TBA",5,0,5,0,"Southard, Robert G.",08/30-12/16,16
,"Reserved for students participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Percussion Ensemble","MUS","160","20","81925",.5,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Secor, Gregory",08/30-12/16,16
"COMPLETED","Percussion Ensemble","MUS","160","201","81926",0,"","TBA","","","","","","","","TBA",5,0,5,0,"Secor, Gregory",08/30-12/16,16
,"Reserved for students participating in Percussion Ensemble for pass-fail, zero credit only."
"COMPLETED","Folk Music Ensemble I","MUS","160","21","82062",.5,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Roberts, Nathaniel J.",08/30-12/16,16
"COMPLETED","Folk Music Ensemble I","MUS","160","211","82063",0,"","TBA","","","","","","","","TBA",10,5,5,0,"Roberts, Nathaniel J.",08/30-12/16,16
,"Reserved for students participating in Folk Music Ensemble I for pass-fail, zero credit."
"COMPLETED","Folk Music Ensemble II","MUS","160","22","82467",.5,FA2,"TBA","","","","","","","","TBA",10,3,7,0,"Roberts, Nathaniel J.",08/30-12/16,16
"COMPLETED","Folk Music Ensemble II","MUS","160","221","82468",0,"","TBA","","","","","","","","TBA",10,1,9,0,"Roberts, Nathaniel J.",08/30-12/16,16
,"Reserved for students participating in Folk Music Ensemble II for pass-fail, zero credit."
"COMPLETED","Guitar Ensemble","MUS","160","24","82064",.5,FA2,"TBA","","","","","","","","TBA",10,1,8,0,"Martin, David J.",08/30-12/16,16
"COMPLETED","Guitar Ensemble","MUS","160","241","82065",0,"","TBA","","","","","","","","TBA",10,1,8,0,"Martin, David J.",08/30-12/16,16
,"Reserved for students participating in Guitar Ensemble for pass-fail, zero credit."
"COMPLETED","Folk Music Ensemble III","MUS","160","25","82760",.5,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Roberts, Nathaniel J.",08/30-12/16,16
"COMPLETED","Folk Music Ensemble III","MUS","160","251","82761",0,"","TBA","","","","","","","","TBA",10,5,5,0,"Roberts, Nathaniel J.",08/30-12/16,16
,"Reserved for students participating in Folk Music Ensemble III for pass-fail, zero credit."
"COMPLETED","Drum Choir","MUS","160","26","82777",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Hall, Keith A.",08/30-12/16,16
"COMPLETED","Drum Choir","MUS","160","261","82778",0,"","TBA","","","","","","","","TBA",10,2,8,0,"Hall, Keith A.",08/30-12/16,16
,"Reserved for students participating in Drum Choir for pass-fail, zero credit."
"COMPLETED","Flute","MUS","161","01","81038",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Southard, Robert G.",08/30-12/16,16
,"Mus 161-185: PRIVATE INSTRUCTION STUDENTS MUST AUDITION PRIOR TO PLACEMENT. Special course fees apply: 2 credit fee = $285; 2 credit music ed fee = $440; 3 credit fee = $440 (music performance majors only or others by permission)."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","011","81477",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Southard, Robert G.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","02","81039",3,FA2,"TBA","","","","","","","","TBA",15,3,12,0,"Southard, Robert G.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Flute","MUS","161","03","82677",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Sooy, Julie A.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","01","81040",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Southard, Sarah",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","011","81633",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Southard, Sarah",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Oboe","MUS","162","02","81041",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Southard, Sarah",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","01","81042",2,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Bratton, Suzanna E.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","011","81726",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Bratton, Suzanna E.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Clarinet","MUS","163","02","81043",3,FEE,"TBA","","","","","","","","TBA",4,1,3,0,"Bratton, Suzanna E.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","01","81044",2,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Briggs, John A.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","011","81494",2,FEE,"TBA","","","","","","","","TBA",10,2,8,0,"Briggs, John A.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Saxophone","MUS","164","02","81045",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Briggs, John A.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","03","81046",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Lockwood, Thomas E.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","031","82098",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Lockwood, Thomas E.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Saxophone","MUS","164","04","81410",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Lockwood, Thomas E.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","01","81047",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Beaulieu, Genevieve L.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","011","81669",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Beaulieu, Genevieve L.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Bassoon","MUS","165","02","81048",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Beaulieu, Genevieve L.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","01","81049",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"French, Keith A.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","011","81670",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"French, Keith A.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Horn","MUS","166","02","81050",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"French, Keith A.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","01","81051",2,FEE,"TBA","","","","","","","","TBA",12,2,10,0,"Leach, James D.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","011","81478",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Leach, James D.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trumpet","MUS","167","02","81052",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Leach, James D.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","03","81053",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Coyle, Brian R.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","031","82099",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Coyle, Brian R.",08/30-12/16,16
,"Written permission of instructor required. Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Jazz Trumpet","MUS","167","04","81379",3,FEE,"TBA","","","","","","","","TBA",6,0,6,0,"Coyle, Brian R.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","01","81054",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Graham, Adam E.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","011","81671",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","02","81055",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","03","81056",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Graham, Adam E.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","031","82100",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","04","81411",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","01","81057",2,FEE,"TBA","","","","","","","","TBA",12,1,11,0,"Graham, Adam E.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","011","81672",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","02","81058",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Percussion","MUS","171","01","81059",2,FEE,"TBA","","","","","","","","TBA",12,1,11,0,"Secor, Gregory",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
