"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Spring 2013"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"SPRING 2013 (201301)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","05","10693",.5,FA2,"TBA","","","","","","","","TBA",4,3,1,0,"Lockwood, Thomas E.",01/08-04/26,16
"COMPLETED","Jazz Chamber Ensemble V","MUS","160","051","10694",0,"","TBA","","","","","","","","TBA",4,0,4,0,"Lockwood, Thomas E.",01/08-04/26,16
,"This section is for those students who are participating in Jazz Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Jazz Education Ensemble","MUS","160","06","10908",.5,FA2,"TBA","","","","","","","","TBA",4,3,1,0,"Coyle, Brian R.",01/08-04/26,16
"COMPLETED","Jazz Education Ensemble","MUS","160","061","10909",0,"","TBA","","","","","","","","TBA",4,2,2,0,"Coyle, Brian R.",01/08-04/26,16
,"This section is for those students who are participating in Jazz Chamber Ensemble for pass-fail, zero credit only."
"COMPLETED","Flute Choir","MUS","160","07","10037",.5,FA2," ","T"," "," "," "," "," ","1100-1150","NYKERK 116",12,2,10,0,"Sooy, Julie A.",01/08-04/26,16
"COMPLETED","Flute Choir","MUS","160","071","10621",0,""," ","T"," "," "," "," "," ","1100-1150","NYKERK 116",12,8,4,0,"Sooy, Julie A.",01/08-04/26,16
,"This section is for those students who are participating in Flute Choir for pass-fail, zero credit only."
"COMPLETED","Chamber Music","MUS","160","08","10039",.5,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Piippo, Richard G.",01/08-04/26,16
"COMPLETED","Chamber Music","MUS","160","081","10622",0,"","TBA","","","","","","","","TBA",6,2,4,0,"Piippo, Richard G.",01/08-04/26,16
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"COMPLETED","Chamber Music","MUS","160","09","10469",.5,FA2,"TBA","","","","","","","","TBA",6,2,4,0,"Craioveanu, Mihai D.",01/08-04/26,16
"COMPLETED","Chamber Music","MUS","160","091","10623",0,"","TBA","","","","","","","","TBA",6,3,3,0,"Craioveanu, Mihai D.",01/08-04/26,16
,"This section is for those students who are participating in Chamber Music for pass-fail, zero credit only."
"CANCELLED","Percussion Ensemble","MUS","160","10","11486",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Staff",01/08-04/26,16
"CANCELLED","Percussion Ensemble","MUS","160","101","11487",0,"","TBA","","","","","","","","TBA",10,0,10,0,"Staff",01/08-04/26,16
,"This section is for those students who are participating in Percussion Ensemble for pass-fail, zero credit only."
"COMPLETED","Saxophone Quartet","MUS","160","11","11488",.5,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Briggs, John A.",01/08-04/26,16
"COMPLETED","Saxophone Quartet","MUS","160","111","11489",0,"","TBA","","","","","","","","TBA",10,3,7,0,"Briggs, John A.",01/08-04/26,16
,"This section is for those students who are participating in Saxophone Quartet for pass-fail, zero credit only."
"CANCELLED","Brass Chamber Music","MUS","160","12","10532",.5,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Staff",01/08-04/26,16
"CANCELLED","Brass Chamber Music","MUS","160","121","10626",0,"","TBA","","","","","","","","TBA",6,0,6,0,"Staff",01/08-04/26,16
,"This section is for those students who are participating in Brass Chamber Music for pass-fail, zero credit only."
"COMPLETED","12th Street Harmony","MUS","160","13","10449",.5,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Richmond, Brad W.",01/08-04/26,16
"CLOSED","12th Street Harmony","MUS","160","131","10625",0,"","TBA","","","","","","","","TBA",10,10,0,0,"Richmond, Brad W.",01/08-04/26,16
,"This section is for those students who are participating in 12th Street Harmony for pass-fail, zero credit only."
"COMPLETED","Luminescence","MUS","160","14","10695",.5,FA2,"TBA","","","","","","","","TBA",10,0,8,0,"Richmond, Brad W.",01/08-04/26,16
"CLOSED","Luminescence","MUS","160","141","10696",0,"","TBA","","","","","","","","TBA",10,12,-2,0,"Richmond, Brad W.",01/08-04/26,16
,"This section is for those students who are participating in Luminescence for pass-fail, zero credit only."
"COMPLETED","Chamber Ensemble","MUS","160","15","11438",.5,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Le, Andrew C.",01/08-04/26,16
"COMPLETED","Chamber Ensemble","MUS","160","151","11439",0,"","TBA","","","","","","","","TBA",10,4,6,0,"Le, Andrew C.",01/08-04/26,16
,"This section is for those students who are participating in Chamber Ensemble for pass-fail, zero credit only."
"CLOSED","Piano Ensemble","MUS","160","16","10762",.5,FA2,"TBA","","","","","","","","TBA",4,4,-2,0,"Clark, Adam L.",01/08-04/26,16
"CLOSED","Piano Ensemble","MUS","160","161","10763",0,"","TBA","","","","","","","","TBA",4,6,-2,0,"Clark, Adam L.",01/08-04/26,16
"COMPLETED","Woodwind Quintet","MUS","160","17","10764",.5,FA2," ","T"," ","R"," "," "," ","-","NYKERK ",5,1,2,0,"Southard, Robert G.",01/08-04/26,16
"CLOSED","Woodwind Quintet","MUS","160","171","10765",0,""," ","T"," ","R"," "," "," ","-","NYKERK ",5,7,-2,0,"Southard, Robert G.",01/08-04/26,16
"COMPLETED","Woodwind Quintet","MUS","160","18","11066",.5,FA2,"TBA","","","","","","","","TBA",4,0,3,0,"Southard, Sarah",01/08-04/26,16
"CLOSED","WoodWind Quintet","MUS","160","181","11440",0,"","TBA","","","","","","","","TBA",4,5,-1,0,"Southard, Sarah",01/08-04/26,16
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"CANCELLED","Clarinette Ensemble","MUS","160","19","11573",.5,FA2,"TBA","","","","","","","","TBA",4,0,4,0,"Staff",01/08-04/26,16
"CANCELLED","Clarinet Ensemble","MUS","160","191","11574",0,"","TBA","","","","","","","","TBA",4,0,4,0,"Staff",01/08-04/26,16
,"This section is for those students who are participating in Woodwind Quintet for pass-fail, zero credit only."
"COMPLETED","Flute","MUS","161","01","10040",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Sooy, Julie A.",01/08-04/26,16
,"MUS 161-185:PRIVATE INSTRUCTION STUDENTS MUST AUDITION PRIOR TO PLACEMENT W/PROF.  Special course fees apply: 2 Credit Course Fee = $250, 2 Credit Music Educ Fee = $375. 3 Credit Course Fee = $375 (Music Performance Majors only or others by permission only.)"
"COMPLETED","Flute","MUS","161","011","10806",2,"","TBA","","","","","","","","TBA",5,1,4,0,"Southard, Robert G.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Flute","MUS","161","02","10041",3,"","TBA","","","","","","","","TBA",8,5,3,0,"Southard, Robert G.",01/08-04/26,16
"COMPLETED","Oboe","MUS","162","01","10042",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Southard, Sarah",01/08-04/26,16
"COMPLETED","Oboe","MUS","162","011","10956",2,"","TBA","","","","","","","","TBA",5,1,4,0,"Southard, Sarah",01/08-04/26,16
,"This section reserved for Music Education majors only Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Oboe","MUS","162","02","10043",3,"","TBA","","","","","","","","TBA",4,2,2,0,"Southard, Sarah",01/08-04/26,16
"COMPLETED","Clarinet","MUS","163","01","10044",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Schekman, Joel W.",01/08-04/26,16
"COMPLETED","Clarinet","MUS","163","011","11186",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Schekman, Joel W.",01/08-04/26,16
,"This section reserved for Music Education majors only Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Clarinet","MUS","163","02","10045",3,"","TBA","","","","","","","","TBA",4,1,3,0,"Schekman, Joel W.",01/08-04/26,16
"COMPLETED","Saxophone","MUS","164","01","10046",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Briggs, John A.",01/08-04/26,16
"COMPLETED","Saxophone","MUS","164","011","10627",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Briggs, John A.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Saxophone","MUS","164","02","10047",3,"","TBA","","","","","","","","TBA",8,0,8,0,"Briggs, John A.",01/08-04/26,16
"COMPLETED","Jazz Saxophone","MUS","164","03","10048",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Lockwood, Thomas E.",01/08-04/26,16
"COMPLETED","Jazz Saxophone","MUS","164","04","10461",3,"","TBA","","","","","","","","TBA",12,1,11,0,"Lockwood, Thomas E.",01/08-04/26,16
"COMPLETED","Bassoon","MUS","165","01","10049",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Clapp, John G.",01/08-04/26,16
"COMPLETED","Bassoon","MUS","165","02","10050",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Clapp, John G.",01/08-04/26,16
"COMPLETED","Horn","MUS","166","01","10051",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Peterson, Erich M.",01/08-04/26,16
"COMPLETED","Horn","MUS","166","02","10052",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Peterson, Erich M.",01/08-04/26,16
"COMPLETED","Trumpet","MUS","167","01","10053",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Smitter, Pamela K.",01/08-04/26,16
"COMPLETED","Trumpet","MUS","167","011","10707",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Smitter, Pamela K.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the Department Chairperson for permission to register for this section."
"COMPLETED","Trumpet","MUS","167","02","10054",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Smitter, Pamela K.",01/08-04/26,16
"COMPLETED","Jazz Trumpet","MUS","167","03","10055",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Coyle, Brian R.",01/08-04/26,16
"COMPLETED","Jazz Trumpet","MUS","167","04","10462",3,"","TBA","","","","","","","","TBA",12,0,12,0,"Coyle, Brian R.",01/08-04/26,16
"COMPLETED","Trombone","MUS","168","01","10056",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Trombone","MUS","168","02","10057",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Jazz Trombone","MUS","168","03","10058",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Jazz Trombone","MUS","168","04","10463",3,"","TBA","","","","","","","","TBA",12,0,12,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Baritone/Euphonium","MUS","169","01","10059",2,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Baritone/Euphonium","MUS","169","02","10060",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Tuba","MUS","170","01","10061",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Tuba","MUS","170","02","10062",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Wesselink, Paul J.",01/08-04/26,16
"COMPLETED","Percussion","MUS","171","01","10063",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Secor, Gregory",01/08-04/26,16
"COMPLETED","Percussion","MUS","171","02","10064",3,"","TBA","","","","","","","","TBA",4,0,4,0,"Secor, Gregory",01/08-04/26,16
"CLOSED","Jazz Percussion","MUS","171","03","10065",2,FA2,"TBA","","","","","","","","TBA",12,13,-1,0,"Van Lente, Michael J.",01/08-04/26,16
"COMPLETED","Jazz Percussion","MUS","171","04","10464",3,"","TBA","","","","","","","","TBA",12,1,11,0,"Van Lente, Michael J.",01/08-04/26,16
"COMPLETED","Harp","MUS","172","01","10767",2,FA2,"TBA","","","","","","","","TBA",8,2,6,0,"Waldvogel-Warren, Martha",01/08-04/26,16
"COMPLETED","Harp","MUS","172","02","10768",3,"","TBA","","","","","","","","TBA",2,1,1,0,"Waldvogel-Warren, Martha",01/08-04/26,16
"COMPLETED","Violin","MUS","173","01","10066",2,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Craioveanu, Mihai D.",01/08-04/26,16
"COMPLETED","Violin","MUS","173","011","10624",2,"","TBA","","","","","","","","TBA",5,2,3,0,"Craioveanu, Mihai D.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Violin","MUS","173","02","10380",3,"","TBA","","","","","","","","TBA",10,5,5,0,"Craioveanu, Mihai D.",01/08-04/26,16
"COMPLETED","Viola","MUS","174","01","10067",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Corbato, Barbara",01/08-04/26,16
"COMPLETED","Viola","MUS","174","011","10641",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Corbato, Barbara",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors, must see the department chairperson for permission to register for this section."
"COMPLETED","Viola","MUS","174","02","10381",3,"","TBA","","","","","","","","TBA",6,1,5,0,"Corbato, Barbara",01/08-04/26,16
"COMPLETED","Cello","MUS","175","01","10068",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Piippo, Richard G.",01/08-04/26,16
"COMPLETED","Cello","MUS","175","011","10628",2,"","TBA","","","","","","","","TBA",5,1,4,0,"Piippo, Richard G.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Cello","MUS","175","02","10069",3,"","TBA","","","","","","","","TBA",6,2,4,0,"Piippo, Richard G.",01/08-04/26,16
"COMPLETED","String Bass","MUS","176","01","10697",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Straus, Melissa M.",01/08-04/26,16
"COMPLETED","String Bass","MUS","176","02","10698",3,"","TBA","","","","","","","","TBA",5,1,4,0,"Straus, Melissa M.",01/08-04/26,16
"COMPLETED","Jazz Bass","MUS","176","03","10070",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Hoats, Charles D.",01/08-04/26,16
"COMPLETED","Jazz Bass","MUS","176","04","10071",3,"","TBA","","","","","","","","TBA",4,2,2,0,"Hoats, Charles D.",01/08-04/26,16
"COMPLETED","Organ","MUS","177","01","10072",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Lewis, Huw R.",01/08-04/26,16
"COMPLETED","Organ","MUS","177","011","10629",2,"","TBA","","","","","","","","TBA",5,2,3,0,"Lewis, Huw R.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Organ","MUS","177","02","10073",3,"","TBA","","","","","","","","TBA",6,2,4,0,"Lewis, Huw R.",01/08-04/26,16
"PERMISSION","Piano","MUS","179","01","10074",2,FA2,"TBA","","","","","","","","TBA",16,0,16,0,"Aschbrenner, Charles",01/08-04/26,16
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","02","10075",3,"","TBA","","","","","","","","TBA",6,0,6,0,"Aschbrenner, Charles",01/08-04/26,16
,"Written permission of instructor required."
"CLOSED","Piano","MUS","179","03","11441",2,FA2,"TBA","","","","","","","","TBA",6,11,-5,0,"Le, Andrew C.",01/08-04/26,16
,"Written permission of instructor required."
"COMPLETED","Piano","MUS","179","031","11442",2,"","TBA","","","","","","","","TBA",10,0,10,0,"Le, Andrew C.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"CLOSED","Piano","MUS","179","04","11443",3,"","TBA","","","","","","","","TBA",6,8,-2,0,"Le, Andrew C.",01/08-04/26,16
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","05","10649",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Clark, Adam L.",01/08-04/26,16
,"Written permission of dept chair required."
"COMPLETED","Piano","MUS","179","051","10718",2,"","TBA","","","","","","","","TBA",10,2,8,0,"Clark, Adam L.",01/08-04/26,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"COMPLETED","Piano","MUS","179","06","10610",3,"","TBA","","","","","","","","TBA",12,5,7,0,"Clark, Adam L.",01/08-04/26,16
"COMPLETED","Piano","MUS","179","07","11068",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Kolean, Lora L.",01/08-04/26,16
"COMPLETED","Piano","MUS","179","08","11069",3,"","TBA","","","","","","","","TBA",5,0,5,0,"Kolean, Lora L.",01/08-04/26,16
"COMPLETED","Piano - Pending Audition","MUS","179","51","10076","  2/3","","TBA","","","","","","","","TBA",50,0,50,0,"Le, Andrew C.",01/08-04/26,16
,"New piano students should enroll in MUS 179-51, pending audition."
"COMPLETED","Jazz Piano","MUS","179J","07","10647",2,FA2,"TBA","","","","","","","","TBA",12,9,3,0,"Talaga, Stephen C.",01/08-04/26,16
"COMPLETED","Jazz Piano","MUS","179J","08","10648",3,"","TBA","","","","","","","","TBA",12,2,10,0,"Talaga, Stephen C.",01/08-04/26,16
"COMPLETED","Guitar","MUS","180","01","10077",2,FA2,"TBA","","","","","","","","TBA",20,18,2,0,"Martin, David J.",01/08-04/26,16
,"Classical guitar required."
"PERMISSION","Guitar","MUS","180","02","10385",3,"","TBA","","","","","","","","TBA",10,1,9,0,"Martin, David J.",01/08-04/26,16
,"Written permission of instructor required."
"COMPLETED","Guitar","MUS","180","03","10878",2,FA2,"TBA","","","","","","","","TBA",20,18,2,0,"Hyde, Michael R.",01/08-04/26,16
"COMPLETED","Jazz Guitar","MUS","180","04","10078",2,FA2,"TBA","","","","","","","","TBA",20,13,7,0,"Hyde, Michael R.",01/08-04/26,16
"COMPLETED","Jazz Guitar","MUS","180","05","10465",3,"","TBA","","","","","","","","TBA",12,2,10,0,"Hyde, Michael R.",01/08-04/26,16
